 ,Area,Mean,Min,Max,Length,Length (mm),,,
17,480,164.403,57.667,216.627,479.564,0.691694143,,Conversion,693.318
23,434,143.964,65.913,169.073,433.51,0.625268636,,,
8,410,137.653,53.74,162.714,410.169,0.591602987,,,
2,399,135.054,49.715,160.466,398.223,0.574372799,,,
28,393,112.073,47.673,130.329,392.262,0.565775012,,,
16,389,133.609,22.667,168.698,389.07,0.561171064,,Column1,
38,387,158.597,78.748,184.099,386.895,0.558033976,,,
30,382,161.929,44.239,184.648,381.687,0.550522271,,Mean,0.538278106
27,378,116.123,64.25,140.331,378.063,0.545295232,,Standard Error,0.012846334
7,376,170.333,77.501,187.691,375.336,0.541361972,,Median,0.537705642
9,371,123.441,88.638,146.743,370.266,0.534049311,,Mode,#N/A
4,360,131.929,57.888,160.92,359.829,0.518995612,,Standard Deviation,0.057450554
29,360,145.653,66.514,164.503,359.347,0.518300405,,Sample Variance,0.003300566
26,359,108.686,26.333,131.712,358.416,0.516957587,,Kurtosis,1.474903668
1,355,130.538,25,157.192,354.897,0.511881994,,Skewness,0.836262906
3,352,136.815,66.363,159.667,351.695,0.507263622,,Range,0.236034547
35,328,130.55,67.281,157.49,327.877,0.472909978,,Minimum,0.455659596
34,322,112.483,43.235,146.669,322.153,0.464654026,,Maximum,0.691694143
36,319,159.111,73.839,185.578,318.782,0.459791899,,Sum,10.76556212
18,316,152.224,20.667,180.402,315.917,0.455659596,,Count,20
39,313,128.503,62.653,152.711,312.534,0.450780161,,,0
37,312,113.918,62.013,137.411,311.163,0.448802714,,,
5,309,122.31,67.626,148.28,308.46,0.44490407,,,
11,304,147.476,88.318,167.503,304.044,0.438534698,,,
22,302,139.206,70.601,163.221,302.014,0.435606749,,,
32,297,116.168,50.6,159.573,296.392,0.427497916,,,
25,293,135.823,99.685,160.033,292.376,0.42170548,,,
31,292,140.653,70.732,178.897,291.38,0.42026891,,,
12,286,147.172,63.4,179.662,286.266,0.412892785,,,
33,286,121.285,71.544,143.889,285.337,0.411552852,,,
10,284,122.572,17.559,164.778,283.127,0.408365281,,,
21,275,125.405,83.732,148.332,274.798,0.396352035,,,
6,272,146.007,78.911,173.977,271.648,0.391808665,,,
24,262,108.267,32.333,147.23,262.022,0.377924704,,,
40,260,103.487,33.491,153.625,259.667,0.374527994,,,
13,223,130.084,62.337,175.198,222.064,0.320291699,,,
14,214,131.224,73.586,175.289,213.536,0.307991427,,,
15,212,123.411,39,154.333,212.15,0.305992344,,,
19,210,109.549,54.525,176.398,209.085,0.301571573,,,
20,182,154.404,96.235,186.543,181.903,0.262365898,,,
