 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,929,153.836,68.632,195.025,928.72,1.37662996,,Conversion,674.633
7,847,167.422,97.669,198.896,846.529,1.254799276,,,
2,767,147.435,71.031,184.997,766.829,1.13666097,,,
17,762,141.946,99.9,173.874,761.191,1.128303833,,,
5,731,169.094,69.53,193.837,730.758,1.083193381,,Column1,
3,719,151.756,56.544,188.672,718.621,1.065202858,,,
16,719,142.097,75.073,175.06,718.228,1.064620319,,Mean,1.052388187
34,716,141.614,59.045,176.87,715.477,1.060542547,,Standard Error,0.02380545
9,697,176.406,56.444,204.414,696.219,1.031996656,,Median,1.018201007
19,688,139.036,33.438,169.487,688.312,1.020276209,,Mode,#N/A
15,686,141.87,61.701,164.97,685.512,1.016125805,,Standard Deviation,0.106461211
11,683,167.916,88.525,189.257,682.758,1.012043585,,Sample Variance,0.011333989
14,679,152.613,112.098,169.84,678.752,1.006105542,,Kurtosis,3.881161545
6,668,152.191,59.449,192.225,667.359,0.989217841,,Skewness,1.890624169
32,665,142.611,54.486,169.795,664.414,0.984852505,,Range,0.426489662
23,660,150.563,67.961,171.634,659.141,0.977036403,,Minimum,0.950140299
13,653,155.66,115.028,174.61,652.782,0.967610538,,Maximum,1.37662996
10,651,198.532,98.398,222.222,650.353,0.964010062,,Sum,21.04776375
35,647,141.135,26.154,188.966,646.565,0.958395157,,Count,20
8,641,163.547,104.471,199.97,640.996,0.950140299,,,0
26,640,152.116,81.673,173.131,639.681,0.948191091,,,
22,637,126.711,78.962,155.705,637.265,0.944609884,,,
20,636,153.601,111.167,182.356,635.637,0.94219672,,,
27,634,142.331,43.491,166.935,633.497,0.939024625,,,
4,624,172.264,83.686,202.133,623.895,0.924791702,,,
28,612,141.295,38.558,177.232,615.023,0.911640848,,,
25,613,129.196,68.507,155.883,612.825,0.90838278,,,
18,586,163.89,104.735,182.673,585.311,0.867599124,,,
38,577,138.685,40.959,173.315,576.698,0.854832183,,,
37,572,131.228,57.03,185.426,571.813,0.847591209,,,
31,571,141.41,101.113,165.403,570.175,0.845163222,,,
21,566,156.542,101.761,184.188,566.065,0.839071021,,,
24,560,133.744,58.365,156.559,559.124,0.828782464,,,
40,552,163.364,94.977,186.979,551.763,0.817871346,,,
12,548,133.432,60.323,161.278,547.667,0.811799897,,,
29,541,145.231,56.323,170.265,540.472,0.801134839,,,
30,528,158.407,108.333,176.7,527.648,0.782125986,,,
36,522,139.58,76.046,167.324,521.58,0.773131466,,,
39,472,126.62,38.418,162.27,471.142,0.698367853,,,
33,436,122.215,60.954,161.247,435.478,0.645503555,,,
