 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,895,156.874,37.575,181.169,894.256,1.328147023,,Conversion,673.311
36,766,151.071,62.196,172.469,765.756,1.137299108,,,
35,642,165.807,62.327,190.81,643.891,0.956305481,,,
27,630,141.924,59.565,179.94,630.194,0.935962727,,,
26,617,172.102,89.268,207.029,616.812,0.916087811,,Column1,
21,605,134.409,82.377,162.347,604.677,0.898064936,,,
28,587,137.985,67.021,185.261,586.751,0.87144128,,Mean,0.772090312
13,585,179.82,68.745,201.276,585.084,0.868965456,,Standard Error,0.049329687
29,545,130.331,75.798,167.975,545.102,0.809584278,,Median,0.733588193
6,502,162.095,77.79,192.007,501.836,0.745325711,,Mode,#N/A
22,486,140.447,47.296,178.628,486.03,0.721850675,,Standard Deviation,0.220609067
7,486,152.673,52.843,176.784,485.25,0.720692221,,Sample Variance,0.04866836
25,432,136.508,66.395,163.414,431.588,0.640993538,,Kurtosis,0.595966716
30,424,137.118,49.882,178.261,423.924,0.629610982,,Skewness,0.850213803
24,402,132.766,55.339,165.571,401.869,0.596854945,,Range,0.841917034
31,380,117.315,32.968,172.248,379.818,0.564104849,,Minimum,0.486229989
3,377,156.656,51.312,178.701,376.827,0.559662622,,Maximum,1.328147023
23,359,149.665,87.497,173.538,358.652,0.532669153,,Sum,15.44180624
4,352,137.675,89.404,163.081,351.437,0.521953451,,Count,20
2,328,131.415,36.931,164.915,327.384,0.486229989,,,0
34,323,152.293,94.255,188.477,323.264,0.480110974,,,
5,311,111.831,67.163,141.859,310.688,0.461433127,,,
33,310,126.196,23.613,165.837,310.059,0.460498937,,,
40,308,125.914,67.273,148.992,307.93,0.457336951,,,
32,271,143.825,52.956,178.862,270.104,0.40115786,,,
38,268,123.879,42.684,161.526,267.423,0.397176045,,,
37,264,142.829,80.542,176.982,263.54,0.391409022,,,
39,257,129.663,65.198,154.608,256.711,0.381266606,,,
9,244,143.669,71.48,181.815,243.775,0.362054088,,,
11,242,143.684,65.507,180.66,241.492,0.358663381,,,
8,231,138.373,85.773,170.845,231.277,0.343492086,,,
10,223,124.484,73.166,165.509,222.964,0.331145637,,,
17,223,132.107,79.972,169.655,222.546,0.330524824,,,
12,223,108.998,42.531,145.837,222.144,0.329927775,,,
19,207,154.402,66.208,192.845,206.316,0.306420064,,,
15,204,103.638,45.848,137.768,203.939,0.302889749,,,
16,181,99.876,44.667,133.978,180.362,0.267873241,,,
14,173,125.677,63.713,178.235,172.058,0.255540159,,,
18,166,148.02,49.126,177.101,165.191,0.245341306,,,
20,162,102.009,51.198,122.518,161.437,0.239765873,,,
