 ,Area,Mean,Min,Max,Length,Length (mm),,,
39,33,96.7,79.76,128.6,32.14,0.046662282,,Conversion,688.779
36,28,89.683,73.88,107,28.935,0.04200912,,,
10,29,79.703,51.527,123.333,28.75,0.041740529,,,
16,28,88.042,63.3,107.165,27.785,0.040339499,,,
9,26,99.074,79.467,120,25.862,0.037547602,,Column1,
35,25,81.441,63.5,115.333,24.594,0.035706664,,,
27,25,90.725,68.202,126.465,24.017,0.034868949,,Mean,0.033875452
2,24,97.1,72.798,132.333,23.994,0.034835557,,Standard Error,0.001225438
4,23,91.495,65.791,114.596,23.556,0.034199649,,Median,0.033045433
30,23,111.584,79.667,147.627,22.807,0.033112217,,Mode,0.027737489
1,23,90.373,66.786,146.009,22.715,0.032978648,,Standard Deviation,0.005480325
20,23,92.761,77.363,118,22.686,0.032936544,,Sample Variance,3.0034E-05
23,22,97.997,67.697,118.738,21.566,0.031310478,,Kurtosis,-0.036681338
17,21,99.186,80.968,118,20.432,0.029664087,,Skewness,0.795635249
5,21,83.317,56.171,131,20.19,0.02931274,,Range,0.01902497
15,21,83.612,51.731,131.225,20.144,0.029245956,,Minimum,0.027637312
14,20,79.345,66.212,118.333,19.235,0.027926229,,Maximum,0.046662282
6,20,93.056,87.687,98.037,19.105,0.027737489,,Sum,0.677509041
19,20,114.65,98.468,135.61,19.105,0.027737489,,Count,20
3,20,77.071,64.945,89.457,19.036,0.027637312,,,0
24,19,109.752,70.733,143.295,18.906,0.027448572,,,
34,19,88.779,66.977,110.503,18.788,0.027277254,,,
31,19,81.823,72.409,93.378,18.601,0.027005759,,,
25,19,93.415,63.737,121.05,18.401,0.026715391,,,
29,19,112.817,76.893,126.649,18.111,0.026294356,,,
7,19,92.049,71.72,120.333,18.089,0.026262415,,,
8,18,82.896,55.001,120,17.911,0.026003987,,,
28,18,96.058,58.14,124.609,17.804,0.025848639,,,
11,18,89.423,66.357,118,17.764,0.025790566,,,
21,18,92.157,57.974,109.228,17.263,0.025063192,,,
22,18,68.685,49.739,103.852,17.166,0.024922363,,,
40,18,93.623,78.78,117,17.117,0.024851222,,,
26,17,87.753,68.633,119.827,16.643,0.024163048,,,
37,17,88.981,75.155,107.281,16.492,0.023943819,,,
18,17,116.58,92.109,133.964,16.279,0.023634577,,,
32,16,74.548,62.31,107,15.485,0.022481812,,,
12,16,72.271,44.736,116.333,15.297,0.022208865,,,
13,16,90.978,66.966,112.547,15.297,0.022208865,,,
33,14,83.265,72.082,94.333,13.601,0.019746537,,,
38,14,96.525,73.357,117.667,13.454,0.019533116,,,
