 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,56,102.119,65.918,139.556,55.08,0.082974175,,Conversion,663.821
6,45,105.462,33.662,148.545,44.632,0.067234993,,,
12,44,124.725,56.686,171.368,44.366,0.066834282,,,
38,41,99.786,76.312,122.624,40.311,0.060725708,,,
8,35,103.822,84.716,122.796,34.844,0.052490054,,,
16,35,69.426,43.427,111.035,34.241,0.051581676,,Column1,
3,33,79.306,38.407,116.569,32.753,0.049340108,,,
28,33,107.237,77.714,123.581,32.062,0.048299165,,Mean,0.048384052
7,32,116.219,90.013,147.031,31.466,0.047401333,,Standard Error,0.002767676
17,30,92.977,45.605,126.059,29.833,0.044941332,,Median,0.04491045
37,30,73.608,50.875,109.951,29.792,0.044879568,,Mode,0.037781269
10,29,113.299,93.368,129.975,28.16,0.042421074,,Standard Deviation,0.012377424
15,27,90.442,42.667,125.288,26.872,0.040480792,,Sample Variance,0.000153201
23,27,94.419,53.88,122.262,26.341,0.039680878,,Kurtosis,1.929867814
31,26,86.605,56.333,104.333,25.502,0.038416983,,Skewness,1.48922904
14,26,78.742,58.711,98.677,25.495,0.038406438,,Range,0.045283292
24,26,84.452,29.574,114.934,25.437,0.038319065,,Minimum,0.037690884
20,26,92.448,59.61,124.55,25.08,0.037781269,,Maximum,0.082974175
30,26,71.509,36.82,120.772,25.08,0.037781269,,Sum,0.967681047
13,26,81.13,35.621,115,25.02,0.037690884,,Count,20
11,25,78.441,62.545,114,24.698,0.037205813,,,0
18,25,85.588,66.971,117,24.698,0.037205813,,,
27,25,85.324,62.364,101.653,24.515,0.036930136,,,
25,25,73.146,42.997,110.096,24.147,0.03637577,,,
26,25,97.998,75.697,115.778,24.083,0.036279358,,,
39,25,107.299,70.064,133,24.083,0.036279358,,,
35,25,93.511,52.449,121.482,24.042,0.036217595,,,
40,24,92.517,68.283,113.232,23.259,0.03503806,,,
9,24,95.686,65.314,123.746,23.087,0.034778954,,,
2,23,99.053,54.088,117.667,22.847,0.034417411,,,
19,23,88.947,50.413,118.434,22.847,0.034417411,,,
22,23,60.597,31.483,97.667,22.672,0.034153785,,,
1,23,71.039,42.407,112.132,22.335,0.033646118,,,
5,23,62.75,33.214,95.996,22.023,0.033176112,,,
34,22,102.16,70.329,136.715,21.19,0.031921256,,,
21,22,80.351,50.552,116.329,21.163,0.031880582,,,
4,21,95.769,64.792,121.473,20.616,0.031056565,,,
29,21,86.58,64.254,116.887,20.224,0.030466044,,,
32,20,95.789,73.342,132.667,19.026,0.028661341,,,
33,18,91.039,45.27,130.667,17.692,0.026651763,,,
