 ,Area,Mean,Min,Max,Length,Length (mm),,,
25,955,149.434,39.337,183.926,955.83,1.390977991,,Conversion,687.164
23,786,148.022,40.275,179.813,785.799,1.143539242,,,
10,754,148.464,92.333,171.403,753.49,1.096521354,,,
34,748,168.365,99.045,198.361,747.693,1.088085231,,,
22,746,147.563,45.352,203.057,745.337,1.084656647,,Column1,
19,725,177.779,95.818,208.896,725.038,1.055116391,,,
38,699,159.258,79.543,180.799,698.942,1.017140013,,Mean,1.003110975
2,699,156.8,73.147,191.705,698.733,1.016835865,,Standard Error,0.027027723
14,685,147.841,82.333,178.425,684.807,0.99656996,,Median,0.970141771
30,671,143.812,38.333,179.812,670.455,0.975684116,,Mode,#N/A
33,663,164.606,82.172,193.888,662.838,0.964599426,,Standard Deviation,0.12087165
21,655,146.717,53.79,185.213,654.485,0.952443667,,Sample Variance,0.014609956
11,645,162.186,84.493,188.65,646.835,0.941310953,,Kurtosis,4.663195598
27,646,168.989,68.077,199.945,645.276,0.939042208,,Skewness,1.801566976
12,645,156.096,90.843,194.481,645.004,0.938646378,,Range,0.524938734
4,644,152.356,84.514,182.535,643.833,0.936942273,,Minimum,0.866039257
39,622,180.025,74.086,210.868,621.568,0.904540983,,Maximum,1.390977991
13,604,157.678,54.629,187.376,603.8,0.878683982,,Sum,20.0622195
20,601,179.563,110.666,208.172,601.161,0.87484356,,Count,20
24,596,144.782,51.187,178.055,595.111,0.866039257,,,0
15,594,129.984,68.275,173.479,594.016,0.864445751,,,
17,594,139.618,56.361,173.731,593.635,0.863891298,,,
37,593,131.482,55.395,160.238,592.828,0.862716906,,,
29,589,172.507,83.116,212.894,589.106,0.857300441,,,
18,584,142.007,59.667,179.763,583.767,0.849530825,,,
36,579,147.743,84.807,168.737,578.48,0.841836883,,,
28,573,135.452,47.775,167.16,572.508,0.83314609,,,
3,568,174.522,59.263,204.594,567.583,0.825978951,,,
8,567,130.414,57.724,165.36,566.431,0.824302495,,,
26,562,137.501,54.67,170.022,561.82,0.817592307,,,
16,560,123.084,86.167,152.936,559.397,0.81406622,,,
32,558,154.781,85.629,199.219,557.696,0.811590828,,,
7,528,130.834,57.891,165.689,527.614,0.767813797,,,
40,525,135.371,62.744,168.819,525.069,0.764110169,,,
35,523,143.017,46.467,167.7,522.672,0.760621918,,,
6,513,152.764,79.541,178.21,512.716,0.746133383,,,
31,510,156.59,80.276,179.414,510.484,0.74288525,,,
5,488,143.416,93.063,170.58,488.639,0.711095168,,,
9,462,139.554,62.615,168.396,461.204,0.671170201,,,
1,432,143.795,90.9,164.939,431.886,0.628504986,,,
