 ,Area,Mean,Min,Max,Length,Length (mm),,,
21,35,110.355,82.533,149.52,34.577,0.05234078,,Conversion,660.613
32,33,122.659,97.592,150.148,32.686,0.049478288,,,
4,33,120.893,108.643,147.333,32.203,0.048747148,,,
17,33,120.071,99.616,153.07,32.147,0.048662379,,,
20,31,107.211,89.916,127.103,30.504,0.046175295,,Column1,
11,30,133.959,110.727,148.171,29.058,0.043986419,,,
33,28,114.395,88.499,134.579,27.423,0.041511445,,Mean,0.040153691
16,27,122.564,97.654,145.671,26.516,0.040138477,,Standard Error,0.001375928
34,27,94.405,65.996,110.333,26.249,0.039734307,,Median,0.039349816
10,27,110.419,97.311,125,26.019,0.039386146,,Mode,#N/A
25,26,112.777,81.55,176.887,25.971,0.039313486,,Standard Deviation,0.006153337
18,26,128.974,105.9,156,25.092,0.037982904,,Sample Variance,3.78636E-05
23,25,125.828,105.988,198.183,24.207,0.036643239,,Kurtosis,-0.821948893
7,25,134.278,117.496,151.573,24.187,0.036612964,,Skewness,0.587471048
27,22,122.725,103.354,138.955,23.268,0.035221832,,Range,0.020172173
26,23,127.549,115.421,137.333,22.825,0.034551243,,Minimum,0.032168607
1,23,121.609,97.781,139.564,22.472,0.03401689,,Maximum,0.05234078
22,22,121.64,83.064,141.594,22.026,0.03334176,,Sum,0.803073812
30,22,137.227,105.333,156.091,21.84,0.033060203,,Count,20
28,22,125.427,92.79,162.001,21.251,0.032168607,,,0
5,21,117.107,91.736,141.349,20.479,0.030999995,,,
12,20,102.74,77.837,138,20.05,0.030350599,,,
2,20,118.412,104.902,139.984,19.313,0.029234968,,,
31,20,120.683,89.667,143,19,0.028761166,,,
6,19,138.126,119.199,149.659,18.682,0.028279795,,,
13,19,135.706,114.935,153.301,18.601,0.028157181,,,
14,19,118.649,105.153,138.667,18.385,0.027830212,,,
24,19,109.934,83.304,122.258,18.028,0.027289805,,,
3,18,112.372,97.514,127.101,17.889,0.027079394,,,
15,18,118.085,91.061,131.008,17.72,0.026823571,,,
35,17,127.451,105.667,156.667,16,0.024219929,,,
29,16,103.856,82.446,116.412,15.811,0.023933831,,,
8,16,119.424,94.096,141.215,15.297,0.023155766,,,
19,16,128.016,113.363,137.333,15.264,0.023105812,,,
9,16,115.606,104.025,125.399,15.133,0.022907512,,,
