 ,Area,Mean,Min,Max,Length,Length (mm),,,
12,236,163.896,90.673,180.857,235.682,0.344591028,,Conversion,683.947
36,228,160.646,95.515,181.683,227.16,0.332130998,,,
37,204,164.321,73.693,181.248,203.404,0.297397313,,,
11,194,188.437,135.667,206.01,194.055,0.283728125,,,
8,184,157.309,103,176.317,185.562,0.271310496,,Column1,
39,185,190.238,118.547,205.722,184.739,0.270107187,,,
23,173,148.991,70.155,164.369,172.571,0.252316334,,Mean,0.253770102
9,173,177.462,106.742,193.606,172.48,0.252183283,,Standard Error,0.008185705
38,172,176.391,98,194.868,171.62,0.250925876,,Median,0.241104208
35,170,158.408,83.442,172.169,169.121,0.247272084,,Mode,#N/A
13,161,161.358,112.794,176.707,160.684,0.234936333,,Standard Deviation,0.036607585
20,161,158.152,110.474,177.516,160.571,0.234771115,,Sample Variance,0.001340115
16,161,167.103,106.667,184.208,160.25,0.234301781,,Kurtosis,1.243680165
34,159,145.541,86.853,175.997,158.288,0.231433137,,Skewness,1.3180045
5,158,176.837,113.037,192.622,157.679,0.230542717,,Range,0.137066176
19,157,174.8,134.982,185.267,156.084,0.228210665,,Minimum,0.207524852
21,155,143.664,112.333,167.583,154.963,0.22657165,,Maximum,0.344591028
33,155,153.715,103.003,184.469,154.953,0.226557029,,Sum,5.075402041
17,150,176.399,115.079,193.57,149.504,0.218590037,,Count,20
40,142,165.34,74.197,189.567,141.936,0.207524852,,,0
28,140,176.428,106.141,204.385,139.884,0.20452462,,,
6,140,174.565,124,191.884,139.407,0.203827197,,,
30,139,166.039,113.42,185.383,138.912,0.203103457,,,
10,139,157.938,107.524,172.699,138.436,0.202407496,,,
31,138,161.484,97.724,188.277,137.093,0.200443894,,,
29,137,138.243,99.604,171.548,136.507,0.199587103,,,
32,135,132.401,74.116,183.973,134.82,0.197120537,,,
1,133,156.103,92.069,180.273,132.202,0.193292755,,,
15,132,146.081,60.254,176.688,131.161,0.191770707,,,
14,131,161.289,93.667,178.551,131.029,0.19157771,,,
22,128,165.382,101.724,184.721,127.45,0.186344848,,,
2,123,160.482,113.145,186.054,122.683,0.17937501,,,
3,122,156.565,96.172,176.701,121.286,0.177332454,,,
7,119,145.832,83.333,169.197,118.391,0.17309967,,,
18,116,173.162,124.625,185.355,115.701,0.169166617,,,
24,114,145.401,117,160.599,113.737,0.166295049,,,
4,113,159.585,80.792,179.192,112.759,0.164865114,,,
25,112,153.797,88,172.126,111.539,0.16308135,,,
27,105,157.807,97.332,177.286,104.387,0.152624399,,,
26,102,160.923,88.395,180.55,101.481,0.148375532,,,
