 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,1021,115.524,61.552,142.462,1022.104,1.498431352,,Conversion,682.116
4,891,121.885,47.333,146.507,891.138,1.306431751,,,
3,862,114.405,35.082,140.404,861.972,1.263673627,,,
10,742,135.542,70.333,168.194,741.759,1.087438207,,,
1,739,128.942,44.368,152.312,738.701,1.082955099,,Column1,
5,729,130.088,38.333,157.996,728.239,1.067617531,,,
2,708,107.117,41.726,140.405,707.858,1.037738449,,Mean,1.027634156
43,706,135.065,44.193,158.342,706.022,1.035046825,,Standard Error,0.037082401
50,705,122.566,45.905,154.372,704.774,1.033217224,,Median,1.006335433
6,696,114.47,44.253,134.152,695.835,1.020112415,,Mode,#N/A
32,677,130.874,52.933,145.408,677.04,0.99255845,,Standard Deviation,0.16583754
33,674,111.51,31,153.438,673.43,0.987266096,,Sample Variance,0.02750209
9,646,128.54,71.032,154.276,645.775,0.946723138,,Kurtosis,2.382206492
7,646,115.23,56.483,143.167,645.656,0.946548681,,Skewness,1.485774702
35,613,109.371,46.052,134.535,614.736,0.901219147,,Range,0.646648077
12,614,134.472,30.119,154.999,613.626,0.899591858,,Minimum,0.851783274
47,596,130.244,20.145,152.458,595.934,0.873654921,,Maximum,1.498431352
23,587,121.944,54.401,143.005,587.07,0.860660064,,Sum,20.55268312
49,587,131.363,61.612,159.584,586.63,0.860015012,,Count,20
15,581,114.491,36.092,143.032,581.015,0.851783274,,,0
48,569,124.464,64,157.303,568.681,0.833701306,,,
8,567,127.272,68.305,147.932,566.665,0.830745797,,,
44,563,105.851,51.267,140.336,562.815,0.825101596,,,
34,549,121.033,69,144.007,548.983,0.80482352,,,
17,528,107.487,67.716,131.269,527.511,0.773345003,,,
26,525,115.54,76.734,137.297,524.929,0.769559723,,,
37,521,121.644,38.307,142.627,521.077,0.76391259,,,
38,517,111.945,46.777,133.065,516.354,0.756988547,,,
18,511,122.302,40.377,149.332,510.872,0.748951791,,,
45,511,121.949,25.6,155.789,510.097,0.747815621,,,
39,507,118.237,56.838,137.032,507.04,0.743333978,,,
40,503,112.699,65.789,142.123,503.009,0.737424426,,,
46,500,122.249,80.823,154.14,499.704,0.732579209,,,
24,477,128.456,47.657,148.076,478.675,0.701750142,,,
13,478,114.386,24.526,139.952,477.517,0.700052484,,,
14,471,114.957,35.843,148.591,470.991,0.690485196,,,
27,445,121.456,56.551,141.693,444.458,0.65158712,,,
25,438,127.932,89.671,148.718,437.634,0.641582957,,,
20,436,142.747,71.082,150.931,435.778,0.638862012,,,
21,435,114.669,71.011,137.684,434.958,0.63765987,,,
16,434,107.63,36.439,137.317,433.412,0.635393393,,,
19,420,140.168,60.474,156.669,419.838,0.615493552,,,
11,412,120.961,64.602,146.664,411.793,0.603699371,,,
42,406,117.038,76.552,161.92,405.116,0.593910713,,,
41,383,91.914,44.24,122.559,383.027,0.561527658,,,
22,376,133.234,40.874,162.655,375.277,0.550165954,,,
30,371,136.471,91.454,151.35,370.863,0.543694914,,,
28,370,113.626,58.168,128.251,369.561,0.541786148,,,
31,358,131.983,69.34,150.139,357.842,0.524605786,,,
29,308,125.573,44.669,148.971,307.661,0.451039119,,,
