 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,256,161.152,72.333,179.424,255.485,0.380091555,,Conversion,672.167
4,166,182.72,109.333,201.812,165.465,0.246166503,,,
27,161,131.809,81.27,150.845,160.965,0.239471738,,,
16,133,176.177,73.52,194.48,132.472,0.197081975,,,
29,132,153.303,83.667,169.566,131.828,0.19612388,,Column1,
30,129,140.57,74.697,157.917,128.859,0.191706823,,,
12,126,143.148,95.242,174.129,125.799,0.187154383,,Mean,0.190741066
9,121,167.293,91.522,192.932,120.163,0.178769562,,Standard Error,0.011350729
31,120,141.89,81.611,162.112,119.996,0.178521112,,Median,0.172930239
1,117,177.224,88.526,207.126,118.799,0.176740304,,Mode,#N/A
15,114,152.534,59.383,178.154,113.677,0.169120174,,Standard Deviation,0.050762004
8,113,162.087,69.211,184.619,113.026,0.168151665,,Sample Variance,0.002576781
14,113,160.812,86.023,190.448,112.73,0.167711298,,Kurtosis,10.66893783
11,111,185.83,127.667,198.759,110.969,0.165091413,,Skewness,3.074399931
3,111,148.542,64.082,168.523,110.808,0.164851889,,Range,0.219915586
25,111,153.385,78.311,178.004,110.084,0.163774776,,Minimum,0.160175968
34,110,129.701,52.667,170.273,109.026,0.162200763,,Maximum,0.380091555
33,109,149.994,45.442,172.466,108.564,0.161513433,,Sum,3.814821317
2,108,150.447,92.504,179.25,107.817,0.160402102,,Count,20
5,108,154.618,98.274,169.521,107.665,0.160175968,,,0
18,107,161.036,82.667,182.243,106.621,0.158622783,,,
37,104,128.931,65.333,164.492,103.755,0.154358961,,,
7,104,142.436,84.98,170.92,103.538,0.154036125,,,
10,104,152.335,70.678,183.084,103.228,0.15357493,,,
17,104,171.377,98,191.333,103.054,0.153316066,,,
35,103,143.597,60,173.574,102.433,0.152392188,,,
22,103,153.38,87,170.667,102.401,0.152344581,,,
38,101,135.016,29.667,167.511,100.906,0.150120431,,,
36,100,164.959,85,186.373,99.037,0.147339872,,,
20,99,161.16,79.52,191.248,98.045,0.145864049,,,
19,98,119.808,47.667,164.738,97.25,0.144681307,,,
28,98,160.538,92.025,180.89,97.183,0.144581629,,,
40,96,149.474,97.867,174.115,95.193,0.141621055,,,
39,95,127.044,86.293,156.67,94.923,0.14121937,,,
24,95,146.662,81.333,162.333,94.472,0.140548405,,,
32,94,129.517,51,171.959,93.977,0.139811981,,,
13,93,160.646,104.787,187.801,93.761,0.139490633,,,
26,93,153.856,90.09,174.756,93.011,0.138374838,,,
23,93,131.203,89.333,156.099,92.327,0.137357234,,,
21,92,101.439,53.211,127.834,91.522,0.136159615,,,
