 ,Area,Mean,Min,Max,Length,Length (mm),,,
11,1069,165.029,95.993,191.956,1068.63,1.594215871,,Conversion,670.317
22,971,187.191,93.429,208.089,971.02,1.448598201,,,
34,895,176.867,89.548,200.486,894.968,1.335141433,,,
36,877,172.658,103.221,195.773,876.8,1.308037839,,,
23,856,178.337,118.659,199.394,855.439,1.276170827,,Column1,
8,843,181.51,117.373,202.767,842.711,1.257182796,,,
17,836,169.028,120.611,184.386,835.971,1.247127851,,Mean,1.21525062
18,822,167.687,65.636,188.233,821.881,1.226107946,,Standard Error,0.03070197
38,822,173.694,122.561,193.482,821.146,1.22501145,,Median,1.209136871
37,814,207.544,134.931,224.163,813.181,1.213129012,,Mode,#N/A
10,808,186.868,124.393,215.925,807.829,1.20514473,,Standard Deviation,0.137303385
40,796,172.764,114.333,199.557,796.363,1.18803939,,Sample Variance,0.018852219
33,790,191.396,150.844,209.681,789.919,1.178426028,,Kurtosis,1.929496638
12,776,173.788,122.422,197.072,775.357,1.156701978,,Skewness,1.143500625
35,752,166.348,66.349,184.697,751.365,1.120909958,,Range,0.553815583
29,744,180.17,96.337,206.198,744.356,1.110453711,,Minimum,1.040400288
32,715,182.056,138.333,205.338,714.703,1.066216432,,Maximum,1.594215871
21,713,185.927,141.702,204.269,712.165,1.062430164,,Sum,24.3050124
7,701,180.086,127.353,196.16,700.861,1.045566501,,Count,20
2,698,207.378,142.917,224.136,697.398,1.040400288,,,0
24,697,169.487,82.741,192.87,696.388,1.038893538,,,
31,681,181.276,152.514,214.001,680.902,1.015791036,,,
13,681,172.344,110.849,199.948,680.737,1.015544884,,,
28,671,161.759,83.211,181.591,670.3,0.999974639,,,
39,660,168.65,105.894,188.324,660.008,0.984620709,,,
19,660,178.242,99.087,205.572,659.2,0.983415309,,,
26,652,173.659,80.667,190.871,651.794,0.972366806,,,
25,652,175.279,118.65,190.368,651.66,0.9721669,,,
27,642,167.799,125.891,184.694,642.237,0.958109372,,,
30,637,175.173,93.713,206.195,637.861,0.951581118,,,
9,629,163.617,109.209,181.616,629.091,0.938497756,,,
16,627,165.357,95.699,187.633,626.225,0.934222167,,,
3,626,179.766,131.481,193.273,626.074,0.9339969,,,
4,612,171.753,118.953,195.048,611.878,0.91281886,,,
1,574,194.66,128.327,217.253,574.043,0.856375416,,,
6,569,170.501,127.838,189.768,568.843,0.848617893,,,
5,566,165.606,131.01,186.518,565.661,0.843870885,,,
15,497,161.81,117.047,179.578,496.555,0.740776379,,,
20,474,161.801,128.477,176.49,473.416,0.70625689,,,
14,418,181.095,132.251,200.994,418.009,0.623598984,,,
