 ,Area,Mean,Min,Max,Length,Length (mm),,,
25,1002,176.558,74.415,219.549,1002.614,1.532018214,,Conversion,654.44
16,986,132.787,88.892,152.107,986.798,1.507850987,,,
21,979,161.594,117.127,174.554,978.713,1.495496913,,,
28,890,170.073,112.79,208.178,889.386,1.359003117,,,
15,888,138.812,89.399,160.052,887.688,1.356408532,,Column1,
31,881,169.594,107.84,193.217,880.922,1.346069922,,,
6,818,151.203,110.029,171.329,819.888,1.252808508,,Mean,1.186054948
30,803,153.085,105.478,169.758,802.872,1.226807652,,Standard Error,0.042334119
5,773,159.65,117.91,171.373,772.449,1.180320579,,Median,1.139656042
33,770,168.304,87.787,191.121,770.207,1.17689475,,Mode,#N/A
29,722,161.234,118.605,173.538,721.466,1.102417334,,Standard Deviation,0.189323934
1,720,145.831,109.521,159.645,719.99,1.100161971,,Sample Variance,0.035843552
4,697,153.474,52.667,170.83,697.64,1.066010635,,Kurtosis,-0.93517965
2,686,154.83,103.728,171.835,686.023,1.048259581,,Skewness,0.59382216
8,674,160.712,139.202,175.709,673.274,1.028778803,,Range,0.573552961
38,673,161.94,124.078,177.573,672.107,1.026995599,,Minimum,0.958465253
12,662,148.443,97.325,173.647,661.134,1.010228592,,Maximum,1.532018214
34,637,173.036,125.921,184.004,636.857,0.973132755,,Sum,23.72109895
3,637,154.503,116.2,173.839,636.75,0.972969256,,Count,20
14,628,141.317,103,159.545,627.258,0.958465253,,,0
11,610,159.837,125.273,178.281,609.958,0.932030438,,,
13,608,145.212,92.346,169.36,607.823,0.928768107,,,
9,601,151.625,101.551,179.116,600.27,0.917226942,,,
27,589,159.986,112.203,177.301,588.505,0.89924974,,,
37,587,151.513,63,168.228,586.234,0.895779598,,,
26,584,175.499,126.257,197.194,583.503,0.891606564,,,
18,564,135.894,86.488,151.483,563.242,0.860647271,,,
23,548,151.447,73.831,166.45,548.021,0.837389218,,,
24,538,160.845,123.667,174.544,537.224,0.820891144,,,
22,536,157.234,122.762,169.316,535.345,0.818019987,,,
7,532,154.404,110.553,170.7,531.887,0.81273608,,,
10,531,164.246,124.312,177.935,530.313,0.81033097,,,
36,527,150.146,117.773,168.848,526.7,0.804810219,,,
32,511,165.051,132.999,181.447,510.653,0.780290019,,,
19,511,143.286,121.21,159.354,510.125,0.779483222,,,
17,502,133.163,84.458,147.344,501.872,0.766872441,,,
20,501,166.913,123.313,181.602,500.512,0.764794328,,,
35,488,144.434,114.676,153.314,487.074,0.744260742,,,
39,484,181.903,96.731,199.874,483.105,0.738196015,,,
40,466,158.38,131.788,180.161,465.532,0.71134405,,,
