 ,Area,Mean,Min,Max,Length,Length (mm),,,
15,1058,145.304,107.333,158.59,1057.949,1.572262934,,Conversion,672.883
11,929,167.36,96.29,198.732,928.554,1.37996353,,,
23,872,156.1,81.075,172.761,873.115,1.297573278,,,
31,856,156.416,110.875,177.358,855.191,1.27093566,,,
20,851,161.231,106.32,186,850.183,1.263493059,,Column1,
1,836,157.854,80.032,184.261,835.294,1.241365884,,,
7,778,159.137,118.359,174.825,778.348,1.156736015,,Mean,1.084537059
24,758,154.722,35.435,175.997,757.999,1.126494502,,Standard Error,0.043641651
9,737,166.717,121.695,190.204,736.317,1.094271961,,Median,0.969999985
10,653,171.222,124.16,179.808,652.743,0.970069091,,Mode,#N/A
40,653,169.054,116.833,190.616,652.65,0.96993088,,Standard Deviation,0.195171396
12,649,175.222,149.406,193.046,649.167,0.964754645,,Sample Variance,0.038091874
8,646,169.858,126.207,184.742,645.912,0.959917252,,Kurtosis,0.242909357
16,636,149.9,110.998,169.43,636.234,0.945534365,,Skewness,0.998689677
13,630,178.038,126.309,196.997,629.711,0.935840258,,Range,0.689317459
37,627,156.676,115,169.895,627.051,0.931887119,,Minimum,0.882945475
14,627,147.714,54.364,163.914,626.781,0.93148586,,Maximum,1.572262934
2,605,151.099,97.606,173.918,604.052,0.897707328,,Sum,21.69074118
17,604,168.907,117.473,183.331,603.961,0.897572089,,Count,20
35,594,159.217,88,178.553,594.119,0.882945475,,,0
3,594,152.814,80.099,169.291,593.627,0.882214293,,,
28,590,170.46,118.98,184.546,589.163,0.875580153,,,
19,582,167.573,124.178,185.154,581.346,0.863962977,,,
22,573,159.19,122.267,174.095,572.266,0.850468804,,,
5,572,151.344,107.547,168.344,571.778,0.849743566,,,
32,571,155.464,122.307,173.722,570.534,0.847894805,,,
39,567,167.636,71.667,196.896,566.281,0.841574241,,,
18,565,162.024,111.92,180.572,565.03,0.839715077,,,
33,561,155.632,114.672,168.5,560.458,0.832920433,,,
36,556,157.199,96.096,173.156,555.51,0.825567001,,,
29,556,169.891,128.672,182.11,555.239,0.825164256,,,
38,553,162.979,103.341,174.709,552.509,0.821107087,,,
26,549,157.667,125.76,169.789,548.462,0.815092668,,,
30,537,154.898,69.955,167.688,537.089,0.79819077,,,
25,536,187.92,145.176,202.728,536.048,0.796643696,,,
6,535,158.72,120.333,169.537,535.025,0.795123372,,,
4,529,158.809,104.667,169.579,528.394,0.785268761,,,
21,515,173.635,96.758,195.607,514.89,0.765199894,,,
34,507,158.225,123.991,172.019,506.184,0.752261537,,,
27,486,155.599,74.26,171.916,486.016,0.722289016,,,
