 ,Area,Mean,Min,Max,Length,Length (mm),,,
23,57,146.809,99.333,179.797,56.348,0.083109145,,Conversion,678
5,38,167.332,116.114,198.145,37.57,0.055412979,,,
21,37,135.584,112.951,148.908,36.056,0.053179941,,,
8,33,109.308,99.381,138.223,32.265,0.047588496,,Column1,
4,30,144.431,134.559,154.141,29.467,0.043461652,,,
32,27,129.603,117.763,146.333,26.387,0.038918879,,Mean,0.035925442
25,23,125.071,108.178,149.667,22.825,0.033665192,,Standard Error,0.00324016
26,22,132.937,112.464,147.154,21.932,0.032348083,,Median,0.029350295
24,21,118.753,96.071,158.608,20.518,0.030262537,,Mode,0.026589971
27,21,123.603,106.293,139.667,20,0.029498525,,Standard Deviation,0.014490438
9,20,125.32,115.177,145.667,19.799,0.029202065,,Sample Variance,0.000209973
39,20,161.978,136.195,188.24,19.396,0.02860767,,Kurtosis,5.114378363
22,20,125.989,115.115,151.821,19.105,0.028178466,,Skewness,2.150166419
34,19,129.932,83.769,151.841,18.601,0.027435103,,Range,0.057769912
2,19,152.832,141.28,172.11,18.439,0.027196165,,Minimum,0.025339233
10,19,132.445,124.894,145.87,18.028,0.026589971,,Maximum,0.083109145
35,19,103.477,77.903,141.472,18.028,0.026589971,,Sum,0.71850885
38,19,168.316,153,178.333,18,0.026548673,,Count,20
7,18,135.944,91.368,156.573,17.205,0.025376106,,,0
11,18,134.257,118.108,146.249,17.18,0.025339233,,,
12,18,142.087,130.833,152.559,17.095,0.025213864,,,
30,18,161.833,148.942,185.333,17.088,0.02520354,,,
3,18,161.444,153.667,169.333,17,0.025073746,,,
18,18,120.944,103,145.333,17,0.025073746,,,
6,17,145.575,133.75,158.478,16.553,0.024414454,,,
33,17,143.558,120.474,158.667,16.155,0.023827434,,,
13,17,109.877,85.228,141.371,16.126,0.023784661,,,
28,17,142.977,118.667,160.235,16.125,0.023783186,,,
20,17,115.275,88.667,136.946,16.071,0.02370354,,,
40,17,132.198,109.343,163.369,16.031,0.023644543,,,
14,16,113.743,91.444,126.667,15.811,0.023320059,,,
19,16,123.167,115.924,133.342,15.297,0.022561947,,,
17,16,135.615,125.42,147.1,15.232,0.022466077,,,
16,16,130.324,110.855,145.985,15.133,0.022320059,,,
31,15,135.103,122.573,156.984,14.318,0.021117994,,,
29,15,141.245,124.992,156.015,14.213,0.020963127,,,
15,14,124.498,116.942,135.333,13.153,0.019399705,,,
36,13,140.554,129,155.118,12.369,0.018243363,,,
1,13,157.363,142.978,167.922,12.042,0.017761062,,,
37,12,170.91,156.682,179.682,11.18,0.016489676,,,
