 ,Area,Mean,Min,Max,Length,Length (mm),,,
16,476,172.776,116.924,194.607,476.131,0.698487516,,Conversion,681.66
25,440,156.095,93.033,170.729,439.897,0.645331984,,,
7,420,150.097,111.128,167.521,419.589,0.615540005,,,
27,398,156.613,85.333,172.525,398.14,0.584074172,,Column1,
38,389,169.05,136.991,185.628,388.049,0.569270604,,,
19,377,151.408,88.04,166.454,376.044,0.551659185,,Mean,0.518133087
6,369,155.476,107.485,172.544,371.715,0.545308512,,Standard Error,0.01727187
20,367,168.966,98.667,180.867,366.955,0.538325558,,Median,0.506897133
29,365,186.163,106.333,202.053,364.083,0.534112314,,Mode,#N/A
28,347,158.896,96.119,172.193,347.372,0.50959716,,Standard Deviation,0.077242151
15,344,173.407,98.332,187.841,343.691,0.504197107,,Sample Variance,0.00596635
17,334,169.223,106.333,188.108,333.488,0.489229235,,Kurtosis,0.054467123
31,329,191.375,161.247,203.295,328.214,0.48149224,,Skewness,0.704297178
37,323,160.577,98.667,176.72,322.145,0.472588974,,Range,0.280628172
14,315,149.676,105,167.774,314.845,0.461879823,,Minimum,0.417859343
21,315,169.093,108.607,188.914,314.61,0.461535076,,Maximum,0.698487516
32,294,192.075,141.762,209.627,293.986,0.431279524,,Sum,10.36266174
36,292,194.71,122.81,207.608,291.49,0.427617874,,Count,20
18,289,166.655,122.174,182.516,288.53,0.423275533,,,0
26,284,149.899,108.256,166.096,284.838,0.417859343,,,
30,282,179.719,146.407,196.839,281.241,0.412582519,,,
39,281,177.352,141.628,188.578,280.341,0.411262213,,,
1,278,184.491,103.924,200.169,278.596,0.408702286,,,
11,263,188.562,121.667,200.754,262.422,0.384974914,,,
24,260,176.936,128.793,185.186,259.245,0.380314233,,,
13,253,151.887,105.036,180.188,252.675,0.370675997,,,
22,221,170.891,125.395,188.275,220.687,0.323749377,,,
4,218,143.165,97.513,175.333,217.26,0.318721943,,,
34,202,158.463,77.483,178.912,201.141,0.295075257,,,
12,195,180.639,151.096,196.04,194.874,0.285881525,,,
10,184,159.205,115.027,182.83,183.603,0.269346888,,,
5,178,154.629,102.837,166.4,177.075,0.259770267,,,
2,173,174.758,128.667,187.849,172.945,0.253711528,,,
9,168,141.569,72.333,172.325,167.481,0.245695801,,,
40,129,174.501,116.508,195.907,128.777,0.188916762,,,
33,128,148.445,68,173.734,128.074,0.187885456,,,
35,127,167.87,118.888,181.001,126.181,0.185108412,,,
23,125,149.212,110.212,176.524,125.081,0.183494704,,,
3,99,154.818,89.333,175.654,98.727,0.144833201,,,
8,92,155.707,90.621,177.431,91.131,0.133689816,,,
