 ,Area,Mean,Min,Max,Length,Length (mm),,,
22,925,175.895,43.349,198.859,925.237,1.375183187,,Conversion,672.81
26,768,166.456,51.333,190.978,768.508,1.142236293,,,
16,764,164.037,88.503,189.778,764.097,1.135680207,,,
3,724,157.561,61.024,175.963,723.947,1.076005113,,Column1,
27,720,149.091,71.013,171.726,719.385,1.069224595,,,
4,718,159.161,89.499,182.107,717.999,1.067164578,,Mean,1.007712876
1,712,181.872,117.411,204.19,711.499,1.057503604,,Standard Error,0.027742602
9,708,166.528,104.616,196.703,707.102,1.050968327,,Median,0.997511928
37,683,155.628,50,169.594,682.187,1.01393707,,Mode,#N/A
18,672,145.052,108.525,169.32,671.934,0.998697998,,Standard Deviation,0.124068687
17,671,165.631,98.809,195.211,670.338,0.996325857,,Sample Variance,0.015393039
19,668,153.447,117.859,171.208,667.386,0.991938289,,Kurtosis,2.753531513
2,649,154.228,111.716,172.247,649.593,0.965492487,,Skewness,1.276573409
6,620,167.086,100.992,183.385,619.177,0.920285073,,Range,0.519235743
40,618,157.955,58.333,175.278,618.029,0.918578796,,Minimum,0.855947444
25,598,149.145,66.34,173.708,598.353,0.889334285,,Maximum,1.375183187
30,595,150.576,74.474,168.434,594.916,0.884225859,,Sum,20.15425752
35,590,172.691,61.663,201.672,590.281,0.877336841,,Count,20
31,585,153.906,91.406,174.867,584.128,0.868191614,,,0
36,576,152.164,78.906,178.163,575.89,0.855947444,,,
39,574,158.086,107.742,173.956,573.224,0.851984959,,,
13,569,183.361,130.595,212.721,568.254,0.844598029,,,
5,566,171.869,127.217,187.682,565.365,0.840304098,,,
15,564,155.854,98.262,176.661,564.489,0.839002096,,,
28,553,156.448,68.421,172.287,552.229,0.820780012,,,
11,552,163.769,114.486,184.032,551.276,0.819363565,,,
38,547,157.041,81.101,174.838,546.771,0.812667767,,,
20,534,168.304,73.018,181.391,533.133,0.792397557,,,
8,522,166.411,85.574,176.547,521.114,0.774533672,,,
23,517,188.864,123.97,209.805,516.333,0.767427654,,,
21,501,173.131,55.603,198.909,500.882,0.744462776,,,
34,495,154.89,84.116,179.123,494.418,0.734855308,,,
29,484,149.173,89.882,167.142,483.308,0.718342474,,,
12,472,170.796,100.675,194.206,471.645,0.701007714,,,
24,469,170.361,116.36,188.554,468.344,0.696101425,,,
7,462,165.332,86.139,182.864,462.007,0.686682719,,,
14,444,166.946,109.333,179.827,443.892,0.659758327,,,
10,443,159.475,91.841,188.542,442.785,0.658112989,,,
33,412,143.687,64.187,164.592,411.365,0.611413326,,,
32,383,146.011,63,167.981,382.837,0.569012054,,,
