 ,Area,Mean,Min,Max,Length,Length (mm),,,
8,956,155.713,74.333,171.906,955.591,1.428156591,,Conversion,669.108
16,912,156.865,93,172.439,911.59,1.362395906,,,
11,848,155.893,116.438,172.302,847.354,1.266393467,,,
9,708,153.638,82.144,166.625,707.632,1.05757516,,,
1,688,182.848,119.984,196.096,687.271,1.027145095,,Column1,
37,681,147.796,114.998,167.636,680.657,1.017260293,,,
10,624,145.865,88.428,178.096,623.936,0.932489224,,Mean,0.937030868
33,622,156.6,120.441,176.826,621.623,0.929032383,,Standard Error,0.045348288
7,608,170.035,139.333,183.889,607.376,0.907739857,,Median,0.871357838
27,601,160.385,99.434,176.439,600.707,0.897772856,,Mode,#N/A
35,565,155.934,114.095,176.936,565.358,0.844942819,,Standard Deviation,0.202803711
28,548,163.04,118.945,176.294,547.737,0.818607758,,Sample Variance,0.041129345
23,539,160.113,112.667,173.779,538.307,0.804514368,,Kurtosis,1.090224552
21,537,162.112,75.07,177.921,536.757,0.802197851,,Skewness,1.402689226
12,536,139.13,113.254,158.308,535.911,0.800933482,,Range,0.676663558
6,529,156.994,97.093,172.631,528.7,0.790156447,,Minimum,0.751493033
18,518,178.834,114.78,192.472,517.06,0.772760152,,Maximum,1.428156591
17,512,177.406,112.175,192.336,512.032,0.76524567,,Sum,18.74061736
22,512,158.497,99.554,171.591,511.068,0.763804946,,Count,20
24,503,166.481,116.754,179.125,502.83,0.751493033,,,0
34,498,153.125,102.715,167.257,497.559,0.74361538,,,
29,488,169.747,106.928,186.487,487.666,0.728830024,,,
25,484,178.031,131.843,188.022,483.458,0.722541055,,,
38,483,163.904,113.902,178.257,482.674,0.721369345,,,
39,481,162.804,92,176.408,480.386,0.717949868,,,
26,476,154.513,56.667,165.227,475.506,0.710656576,,,
30,476,167.465,106.256,182.758,475.436,0.710551959,,,
2,474,170.92,117.46,192.212,473.199,0.707208702,,,
40,470,166.297,110.119,182.267,469.575,0.701792536,,,
36,462,158.426,127.383,168.478,461.071,0.689083078,,,
4,460,161.658,130.195,175.959,459.696,0.687028103,,,
31,459,154.031,50.461,183.183,458.368,0.685043371,,,
3,437,173.048,150.174,186.287,436.136,0.651817046,,,
13,428,161.02,116.667,180.845,427.764,0.639304866,,,
20,425,163.505,111.666,175.986,424.205,0.633985844,,,
15,413,152.307,109.269,169.426,413.046,0.617308417,,,
14,411,162.408,121.396,176.476,410.812,0.613969643,,,
5,409,162.817,129.667,177.349,408.204,0.610071917,,,
19,397,185.611,148,198.036,396.693,0.592868416,,,
32,386,163.616,121.342,173.778,385.473,0.576099822,,,
