 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,221,192.961,83.667,204.542,220.605,0.324109307,,Conversion,680.65
21,207,169.216,77.514,179.883,206.935,0.304025564,,,
36,184,139.849,66.637,164.736,183.111,0.269023727,,,
23,164,150.478,93,172.759,163.799,0.240650848,,,
15,146,149.253,61.983,181.829,145.354,0.213551752,,Column1,
37,143,129.278,41.038,147.705,142.111,0.208787189,,,
28,142,124.603,50.075,162.288,141.807,0.208340557,,Mean,0.206585029
13,138,168.47,82.411,185.077,137.529,0.202055388,,Standard Error,0.009947012
7,134,168.576,93.348,182.305,133.724,0.196465144,,Median,0.186446779
29,128,167.5,102.667,183.912,127.939,0.187965915,,Mode,#N/A
35,126,143.023,76.138,161.632,125.871,0.184927643,,Standard Deviation,0.044484388
5,126,144.213,99.015,161.965,125.647,0.184598546,,Sample Variance,0.001978861
18,126,168.241,99.291,182.892,125.226,0.183980019,,Kurtosis,2.113652859
8,124,170.283,76.16,186.419,123.942,0.182093587,,Skewness,1.695144817
33,122,141.478,86.246,162.255,121.15,0.177991626,,Range,0.157462719
3,121,169.149,109,183.574,120.153,0.176526849,,Minimum,0.166646588
34,119,132.606,80.294,152.234,119.017,0.174857856,,Maximum,0.324109307
38,119,157.133,89.667,172.894,118.406,0.173960185,,Sum,4.13170058
6,117,191.742,120.325,209.997,116.488,0.17114229,,Count,20
2,114,145.44,96.246,177.068,113.428,0.166646588,,,0
26,113,135.277,72.79,159.145,112.189,0.164826269,,,
11,113,166.519,103.991,189.977,112.178,0.164810108,,,
16,112,159.755,95.374,189.405,111.796,0.16424888,,,
4,112,180.921,126.333,198.152,111.517,0.163838977,,,
17,111,160.576,89.667,195.979,110.222,0.161936384,,,
31,111,116.418,54.261,142.166,110.161,0.161846764,,,
14,110,161.729,98.219,176.442,109.991,0.161597003,,,
39,106,132.666,79.225,151.806,105.897,0.155582164,,,
9,106,142.006,89.333,170.016,105.848,0.155510174,,,
19,105,157.151,92.333,175.341,104.565,0.153625211,,,
27,105,160.516,96,176.601,104.293,0.153225593,,,
10,105,158.261,66.949,179.759,104,0.152795122,,,
32,103,137.462,56.715,158.747,102.961,0.15126864,,,
40,103,130.429,79.624,141.18,102.859,0.151118784,,,
12,102,168.641,94.663,184.164,101.789,0.149546757,,,
30,102,123.603,66.988,136.868,101.537,0.149176522,,,
22,101,150.588,97,169.173,100.735,0.147998237,,,
20,101,156.518,59.717,181.266,100.584,0.14777639,,,
25,99,122.791,62.09,148.98,98.376,0.144532432,,,
24,97,127.19,82,158.03,96.174,0.141297289,,,
