 ,Area,Mean,Min,Max,Length,Length (mm),,,
35,111,112.086,59.006,162.96,112.72,0.169077887,,Conversion,666.675
16,104,170.326,61.965,191.93,103.125,0.154685566,,,
2,95,150.182,95.267,184.403,94.124,0.141184235,,,
22,93,158.204,100.837,172.824,92.763,0.139142761,,,
15,93,141.888,84.846,171.513,92.681,0.139019762,,Column1,
8,91,119.113,47.745,193.846,90.277,0.135413807,,,
36,87,145.276,85.603,167.487,86.467,0.129698879,,Mean,0.12201365
18,84,142.188,93.652,167.031,83.774,0.125659429,,Standard Error,0.004403531
23,81,153.356,78.203,172.857,80.291,0.120434995,,Median,0.117722278
12,80,144.484,74.329,166.726,79.381,0.119070012,,Mode,#N/A
20,78,114.631,68.493,139.183,77.584,0.116374545,,Standard Deviation,0.019693189
5,78,137.401,85.517,161.862,77.505,0.116256047,,Sample Variance,0.000387822
17,76,170.71,106.697,184.835,75.294,0.112939588,,Kurtosis,0.170686119
38,76,146.362,97,171.779,75.157,0.112734091,,Skewness,0.756640947
21,73,142.513,82.397,157.851,72.139,0.108207147,,Range,0.072552593
4,69,115.359,65.667,149.485,68.548,0.102820715,,Minimum,0.096525293
40,69,141.06,81.26,192.953,68.487,0.102729216,,Maximum,0.169077887
37,68,140.124,79.649,160.909,67.829,0.101742228,,Sum,2.440272997
6,65,115.309,76.664,150.074,64.372,0.096556793,,Count,20
39,65,169.242,119.333,181.425,64.351,0.096525293,,,0
1,64,142.181,97.478,155.394,63.287,0.094929313,,,
9,62,116.819,72.696,161.11,61.741,0.092610342,,,
34,62,131.823,67.102,164.214,61.318,0.09197585,,,
29,62,127.857,59.04,155.288,61.145,0.091716354,,,
10,62,128.538,72.689,165.589,61.074,0.091609855,,,
30,61,92.438,36.594,108.914,60.351,0.090525368,,,
31,56,144.144,82.107,165.328,55.653,0.083478457,,,
33,56,100.125,57.612,136.398,55.303,0.082953463,,,
19,55,101.161,64.452,124.647,54.714,0.082069974,,,
3,50,123.761,69.344,152.458,49.516,0.074273072,,,
25,50,125.506,77.526,159.781,49.228,0.073841077,,,
7,49,115.391,56.667,156.887,48.508,0.07276109,,,
28,46,102.991,54.664,136.689,45.277,0.067914651,,,
24,45,138.631,76.48,159.641,44.944,0.067415157,,,
27,45,115.316,59.327,151.868,44.822,0.06723216,,,
32,44,87.445,51.026,126.953,43.658,0.065486181,,,
14,40,110.436,64.667,134.667,39.565,0.059346758,,,
11,40,122.789,49.595,161.873,39.013,0.058518769,,,
26,38,107.715,66.352,140.407,38.543,0.057813777,,,
13,35,110.054,69.464,130.651,35.048,0.052571343,,,
