 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,594,157.01,104.604,180.909,593.757,0.8828549,,Conversion,672.542
31,541,158.851,78.411,188.187,540.871,0.804218919,,,
18,525,175.261,85.358,199.02,524.901,0.78047319,,,
33,522,146.894,85.534,164.047,521.589,0.77554859,,,
5,519,146.849,79.173,167.632,518.16,0.770450024,,Column1,
8,514,154.671,117.33,165.018,513.875,0.764078675,,,
9,496,166.649,91.456,190.325,495.825,0.737240202,,Mean,0.697913216
27,491,167.08,97.289,179.941,490.769,0.729722456,,Standard Error,0.017266829
17,457,158.473,74.788,178.103,456.814,0.679234903,,Median,0.665869938
4,449,153.583,109.482,170.361,448.979,0.667585073,,Mode,#N/A
13,447,157.966,99.465,170.963,446.672,0.664154804,,Standard Deviation,0.077219606
2,445,160.656,82.065,186.483,444.576,0.66103827,,Sample Variance,0.005962868
35,444,148.691,103.045,164.86,443.477,0.659404171,,Kurtosis,-0.154749918
6,435,152.168,98.333,173.365,434.997,0.646795293,,Skewness,0.794274374
38,428,158.273,42.261,189.487,427.459,0.635587071,,Range,0.275835561
16,427,165.008,117.85,190.353,427.049,0.634977444,,Minimum,0.607019339
25,425,141.847,71.171,157.988,424.663,0.63142971,,Maximum,0.8828549
14,415,153.239,74.679,171.346,414.175,0.615835145,,Sum,13.95826432
21,411,153.59,98.82,168.19,410.665,0.61061614,,Count,20
26,409,147.416,56.788,173.092,408.246,0.607019339,,,0
36,402,144.737,90.824,161.833,401.283,0.596666082,,,
10,391,171.322,115.014,183.87,390.433,0.58053326,,,
32,387,158.447,115.285,174.2,386.688,0.574964835,,,
15,384,174.769,90.667,192.784,384.131,0.571162842,,,
20,380,151.358,109.116,169.625,380.219,0.565346105,,,
11,378,147.719,97.646,164.19,377.503,0.561307695,,,
30,372,156.317,72.556,185.443,371.595,0.552523114,,,
37,367,156.617,106.004,173.711,366.498,0.544944405,,,
24,362,158.48,96.4,184.897,361.595,0.537654154,,,
3,361,148.943,79.978,174.486,360.856,0.536555338,,,
7,361,150.688,61.355,168.1,360.085,0.535408941,,,
12,356,159.654,83.239,171.328,357.474,0.531526656,,,
19,345,156.618,80.25,172.58,345.073,0.513087658,,,
39,340,159.967,84.667,184.578,340.32,0.506020442,,,
23,339,151.42,104.417,170.103,338.933,0.503958117,,,
22,320,152.153,111.449,169.939,319.929,0.475701146,,,
29,314,157.369,101.603,171.744,313.887,0.46671732,,,
34,291,166.325,96,179.844,290.608,0.432103869,,,
28,285,178.523,135.36,189.091,284.582,0.423143833,,,
40,274,147.376,76.337,167.394,274.392,0.407992363,,,
