 ,Area,Mean,Min,Max,Length,Length (mm),,,
35,811,151.398,113.333,181.111,811.353,1.191459586,,Conversion,680.974
33,622,143.032,82.641,176.993,622.009,0.913410791,,,
25,544,158.691,89.785,174.299,543.738,0.798471014,,,
8,538,157.916,96.689,174.401,537.146,0.788790761,,,
5,528,140.332,83.774,157.42,527.259,0.774271852,,Column1,
24,515,153.417,56.486,169.378,514.292,0.755230009,,,
27,500,157.945,57.412,184.791,499.775,0.733912014,,Mean,0.744879467
36,491,131.447,91.889,152.682,490.263,0.719943786,,Standard Error,0.027295322
23,489,137.783,83.819,163.604,488.464,0.717301982,,Median,0.709551319
16,485,159.867,80.392,179.074,484.205,0.711047705,,Mode,#N/A
37,483,146.407,84.848,169.142,482.167,0.708054933,,Standard Deviation,0.122068392
39,480,144.015,87.378,161.773,480.003,0.704877132,,Sample Variance,0.014900692
28,479,161.833,56.519,177.954,478.435,0.702574548,,Kurtosis,9.762270324
19,466,185.452,123.157,198.916,466.871,0.685592989,,Skewness,2.908280045
22,463,153.652,66.203,174.32,462.469,0.679128719,,Range,0.541672663
14,462,160.523,71.794,182.236,461.952,0.678369512,,Minimum,0.649786923
34,455,146.904,65.705,165.465,454.216,0.667009313,,Maximum,1.191459586
2,453,153.047,89.924,174.36,452.442,0.664404221,,Sum,14.89758934
17,446,153.785,72,170.157,445.324,0.653951546,,Count,20
13,443,156.163,77.778,172.672,442.488,0.649786923,,,0
11,442,167.881,67.123,189.622,441.188,0.647877893,,,
15,436,148.161,62.914,163.256,435.43,0.639422357,,,
30,426,155.373,61.482,179.119,425.196,0.624393883,,,
1,419,146.106,75.008,167.041,418.863,0.615093968,,,
20,419,169.886,100.219,182.818,418.744,0.614919219,,,
21,419,156.696,84.795,185.894,418.576,0.614672513,,,
12,414,168.439,92.092,185.168,413.633,0.607413793,,,
32,409,157.529,89.706,171.522,408.646,0.600090459,,,
6,406,144.677,79.178,161.386,406.298,0.596642456,,,
29,395,170.378,66.606,192.279,394.336,0.579076441,,,
3,383,157.688,83.343,173.632,382.704,0.561995025,,,
26,378,177.591,104.333,195.217,377.627,0.554539527,,,
18,373,155.891,69.711,172.338,372.295,0.546709566,,,
40,373,137.443,44.541,153.55,372.243,0.546633205,,,
31,369,163.79,92.351,181.193,368.958,0.541809232,,,
7,355,131.972,79.667,155.727,355.894,0.522624946,,,
38,350,144.937,86.531,164.835,349.786,0.513655441,,,
4,344,154.46,67.716,172.922,343.647,0.504640412,,,
9,284,137.59,99.065,154.838,283.37,0.416124551,,,
10,283,147.531,48.598,169.192,282.307,0.414563552,,,
