 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,49,128.931,95.098,154.619,49.937,0.073226669,,Conversion,681.951
39,38,125.904,95.61,157.233,37.575,0.055099267,,,
6,35,87.623,64.211,123.654,34.598,0.05073385,,,
4,30,119.503,109.274,133.753,29.619,0.043432739,,Column1,
14,29,123.98,112.667,139.272,28.923,0.042412138,,,
29,29,126.187,108.044,139.935,28.425,0.04168188,,Mean,0.037672208
1,26,154.178,139.333,176.739,25.179,0.036922008,,Standard Error,0.002489041
34,25,129.351,118.597,151,24.166,0.035436564,,Median,0.033267053
24,24,126.553,109.57,139.295,23.345,0.034232665,,Mode,#N/A
16,24,135.426,124.667,148.487,23.087,0.033854339,,Standard Deviation,0.011131328
15,23,115.085,102.763,129.667,22.286,0.032679767,,Sample Variance,0.000123906
27,22,148.108,133.789,184.484,21.932,0.032160668,,Kurtosis,4.70154119
33,22,153.865,138.4,170.627,21.633,0.031722221,,Skewness,2.072016127
23,22,116.621,98.719,143.621,21.541,0.031587313,,Range,0.044755415
17,21,124.417,97.177,140.745,21.131,0.030986097,,Minimum,0.028471254
3,21,134.944,94.855,174.581,20.77,0.030456734,,Maximum,0.073226669
2,21,141.886,124.333,162.803,20.224,0.02965609,,Sum,0.753444162
19,21,122.972,95.568,155.892,20.1,0.029474258,,Count,20
22,20,132.036,105.294,147.642,19.925,0.029217642,,,0
21,20,136.506,114.041,171.607,19.416,0.028471254,,,
40,20,153.813,148.295,170.584,19.105,0.028015209,,,
20,20,108.488,91.401,144.333,19.026,0.027899365,,,
25,19,135.867,119.852,154,18.454,0.027060595,,,
10,19,127.003,89.254,145.944,18.248,0.026758521,,,
12,19,105.138,78.722,140.667,18.22,0.026717462,,,
7,19,134.573,112.619,167,18.028,0.026435917,,,
11,19,96.852,83.954,117,18.028,0.026435917,,,
13,19,119.413,107.849,134.293,18.028,0.026435917,,,
18,19,150.58,125.503,176.525,18.028,0.026435917,,,
8,18,106.448,90.48,136.667,17.72,0.025984272,,,
32,18,154.837,136.738,186.233,17.464,0.025608878,,,
30,17,144.373,116.333,188.667,16,0.023462096,,,
26,16,141.485,137.333,146.692,15.73,0.023066173,,,
38,16,140.129,121.983,151.186,15.62,0.022904871,,,
31,16,148.573,126.76,187.667,15,0.021995715,,,
9,15,155.271,147.333,159.701,14.318,0.020995643,,,
37,15,111.846,99.149,144.361,14.318,0.020995643,,,
28,15,157.73,148.6,169.543,14.142,0.02073756,,,
5,14,136.415,120.694,148.323,13.601,0.019944248,,,
35,14,149.744,136.333,172.803,13.416,0.019672968,,,
