 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,177,152.415,94.096,169.246,176.131,0.256869803,,Conversion,685.682
6,170,163.634,72.532,188.558,169.328,0.246948294,,,
40,166,169.887,63.943,191.57,165.277,0.241040307,,,
14,160,139.597,86.128,161.251,159.155,0.23211197,,,
31,146,148.072,54.213,175.447,145.807,0.21264522,,Column1,
34,146,154.612,74.443,170.341,145.281,0.211878101,,,
1,143,151.312,74.648,170.648,142.792,0.208248138,,Mean,0.201984156
36,136,155.988,112.14,168.977,135.772,0.198010156,,Standard Error,0.005526874
35,134,141.159,84.936,167.792,133.93,0.19532378,,Median,0.194655832
21,134,146.259,75.018,163.977,133.668,0.194941679,,Mode,#N/A
23,134,140.738,57.634,156.335,133.276,0.194369985,,Standard Deviation,0.024716932
18,134,155.627,89.52,187.102,133.116,0.194136641,,Sample Variance,0.000610927
4,132,153.147,58.772,176.034,131.104,0.191202336,,Kurtosis,0.053583374
11,130,129.551,59.333,149.505,129.583,0.188984106,,Skewness,0.990771336
22,130,140.294,91.715,160.812,129.478,0.188830974,,Range,0.083025367
15,125,137.413,73.815,157.911,124.152,0.181063525,,Minimum,0.173844435
39,123,156.586,95.481,175.646,122.777,0.179058222,,Maximum,0.256869803
27,121,151.38,70.667,162.329,120.139,0.175210958,,Sum,4.039683118
37,120,144.448,115.11,163.667,119.97,0.174964488,,Count,20
30,120,150.339,86.952,176.379,119.202,0.173844435,,,0
16,118,134.96,84.252,176.501,118.921,0.173434624,,,
5,119,146.021,58.667,162.909,118.397,0.172670422,,,
12,117,124.62,90.248,156.261,116.604,0.170055507,,,
8,117,145.573,59.068,183.919,116.499,0.169902375,,,
20,116,147.528,90.21,167.261,115.93,0.169072544,,,
28,116,150.459,40,172.182,115.425,0.168336051,,,
7,115,171.428,88.667,187.743,114.828,0.167465385,,,
29,115,154.235,66.37,176.341,114.281,0.166667639,,,
13,114,133.85,92.338,155.771,113.561,0.165617589,,,
2,112,160.82,92.359,185.997,112.907,0.164663795,,,
19,112,142.554,59.68,179.609,111.285,0.162298267,,,
32,111,155.524,65.518,183.833,110.31,0.160876325,,,
17,111,155.923,74.578,191.654,110.198,0.160712984,,,
9,110,160.258,93.732,187.505,109.261,0.159346461,,,
33,110,167.639,90.916,199.398,109.169,0.159212288,,,
3,107,148.102,95.333,163.333,106.329,0.155070426,,,
10,102,155.697,79.196,172.662,102.061,0.148845966,,,
26,101,137.186,83.475,161.005,100.795,0.14699963,,,
25,101,142.06,83.878,161.005,100.295,0.146270429,,,
24,98,126.371,87.886,144.91,97.026,0.141502912,,,
