 ,Area,Mean,Min,Max,Length,Length (mm),,,
7,814,154.197,109.768,187.173,813.704,1.195528215,,Conversion,680.623
2,631,157.494,93.299,176.903,630.234,0.925966357,,,
10,624,157.74,110,176.422,623.419,0.915953472,,,
24,585,145.336,66.868,163.35,584.301,0.858479658,,,
31,556,149.554,98.559,164.631,555.326,0.815908366,,Column1,
20,551,151.373,69.877,174.963,550.139,0.808287407,,,
17,545,178.876,93.043,196.818,544.917,0.800615025,,Mean,0.795678738
6,536,137.392,62.903,158.116,535.343,0.7865485,,Standard Error,0.025624116
22,526,156.443,93.948,177.454,525.948,0.77274497,,Median,0.76484559
9,522,169.775,73.186,192.724,521.25,0.765842471,,Mode,#N/A
14,520,161.677,64.857,181.206,519.893,0.763848709,,Standard Deviation,0.114594532
16,509,139.448,80.667,169.521,509.034,0.747894209,,Sample Variance,0.013131907
36,504,159.127,107.509,177.294,503.713,0.740076371,,Kurtosis,7.535502507
30,504,145.902,67.53,164.57,503.321,0.739500428,,Skewness,2.481840931
34,501,173.803,94,192.26,502.875,0.738845146,,Range,0.498707802
19,492,154.933,99.555,179.643,491.941,0.722780453,,Minimum,0.696820413
35,487,153.5,85.86,168.08,486.484,0.714762798,,Maximum,1.195528215
8,481,156.942,61.829,179.003,480.324,0.705712267,,Sum,15.91357477
25,475,152.162,95.146,167.747,474.707,0.697459533,,Count,20
38,475,175.144,102.885,195.553,474.272,0.696820413,,,0
21,466,162.917,66.14,193.997,465.643,0.684142323,,,
4,464,157.222,75.992,169.927,463.505,0.681001083,,,
26,462,162.008,71.691,185.945,462.402,0.679380509,,,
5,458,150.187,80.965,166.021,458.968,0.674335131,,,
39,456,165.061,66.703,186.6,455.556,0.669322077,,,
33,455,149.508,96.275,163.292,455.008,0.668516932,,,
23,453,144.514,79.333,162.811,452.303,0.664542632,,,
37,450,165.674,73.695,192.309,449.249,0.660055567,,,
27,444,185.612,99.558,197.629,443.928,0.652237729,,,
3,443,166.05,93.283,177.771,442.656,0.650368853,,,
40,440,154.476,90.666,169.526,439.182,0.645264706,,,
12,437,171.447,95.469,192.434,436.943,0.641975073,,,
18,429,164.268,118.919,178.115,428.714,0.629884679,,,
11,423,161.999,72.586,186.928,422.905,0.621349852,,,
13,419,167.736,80.53,189.493,418.752,0.615248089,,,
1,409,163.781,82.459,185.34,408.89,0.600758423,,,
29,403,154.01,76.824,184.916,402.078,0.590749945,,,
32,380,153.67,103,171.122,379.993,0.558301732,,,
15,360,119.109,70.531,143.283,359.613,0.528358577,,,
28,360,140.717,43.969,164.711,359.459,0.528132314,,,
