 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,768,170.739,100.605,192.06,768.282,1.160187555,,Conversion,662.205
2,747,175.248,50.337,201.047,746.69,1.127581338,,,
37,736,141.526,87.356,165.904,735.35,1.110456732,,,
29,701,150.766,63.196,174.423,700.679,1.058099833,,,
25,681,162.674,105.142,174.082,680.905,1.028238989,,Column1,
18,675,149.198,78.566,169.001,674.214,1.018134868,,,
9,665,162.272,96.017,192.319,665.109,1.004385349,,Mean,0.995506452
7,665,174.814,107.543,201.972,665.097,1.004367228,,Standard Error,0.016024705
5,664,161.111,65.759,195.988,663.944,1.002626075,,Median,0.979509366
24,651,149.829,72.493,169.708,650.063,0.981664288,,Mode,#N/A
19,648,156.365,66.876,184.553,647.209,0.977354445,,Standard Deviation,0.07166466
21,642,157.064,47.433,174.594,641.717,0.96906094,,Sample Variance,0.005135824
12,639,133.676,74.985,161.888,638.866,0.964755627,,Kurtosis,0.290522691
10,624,162.786,66.085,199.398,623.938,0.942212759,,Skewness,0.995100774
3,622,172.022,90.885,192.593,621.252,0.938156613,,Range,0.252251191
8,621,156.314,88.333,182.26,620.205,0.936575532,,Minimum,0.907936364
31,619,157.681,103.854,173.16,618.782,0.93442665,,Maximum,1.160187555
4,616,155.294,43.062,179.667,615.358,0.929256046,,Sum,19.91012904
17,606,146.147,62.556,169,605.687,0.914651807,,Count,20
26,602,151.696,33.485,184.193,601.24,0.907936364,,,0
6,595,148.9,68.397,178.852,595.022,0.898546523,,,
30,592,157.581,90.044,182.76,591.968,0.893934658,,,
34,592,149.549,93.27,163.507,591.882,0.893804789,,,
13,589,129.087,83.484,157.116,588.787,0.889131009,,,
23,583,157.289,78.724,169.489,582.661,0.879880098,,,
39,579,150.137,80.126,168.356,578.645,0.87381551,,,
14,559,141.688,105.257,156.682,558.142,0.842853799,,,
27,546,140.883,86.333,158.798,547.666,0.827033925,,,
22,547,153.502,86.354,178.596,546.95,0.825952688,,,
15,546,153.269,86.75,166.805,545.389,0.823595412,,,
28,543,140.794,97.792,157.297,542.344,0.818997138,,,
11,538,143.502,93.667,164.28,537.717,0.812009876,,,
35,525,134.001,96.957,151.33,524.529,0.792094593,,,
16,524,160.331,90.552,183.021,524.258,0.791685354,,,
38,521,156.375,93.651,167.615,521.061,0.786857544,,,
20,506,153.312,81.404,178.513,505.177,0.762871014,,,
32,496,141.346,66.456,162.467,496.277,0.749431067,,,
33,481,155.45,97.196,170.073,480.329,0.725347891,,,
40,453,145.731,91.716,164.139,452.254,0.682951654,,,
36,411,156.908,80.018,173.928,410.237,0.619501514,,,
