 ,Area,Mean,Min,Max,Length,Length (mm),,,
15,628,152.243,117.667,166.703,627.916,0.931313832,,Conversion,674.226
3,596,150.418,109.852,163.365,596.426,0.884608425,,,
28,585,151.976,47.812,165.328,584.424,0.866807272,,,
29,558,163.494,110.487,180.845,557.381,0.826697576,,Column1,
17,531,154.391,114.462,171.921,530.995,0.787562331,,,
11,512,171.333,135.511,187.584,511.416,0.758523106,,Mean,0.724103639
16,501,155.415,103.259,166.33,500.887,0.742906681,,Standard Error,0.02112431
1,497,169.053,82.737,190.67,496.636,0.736601674,,Median,0.703570465
37,494,145.171,108.097,154.699,493.485,0.731928167,,Mode,#N/A
19,479,180.672,111.425,199.225,478.936,0.710349349,,Standard Deviation,0.094470787
26,470,152.804,110.606,168.473,469.795,0.69679158,,Sample Variance,0.00892473
27,461,156.788,120.543,165.292,460.618,0.683180417,,Kurtosis,-0.207670822
23,459,163.375,96,178.648,458.412,0.679908517,,Skewness,0.775249142
32,459,137.273,71.874,164.618,458.343,0.679806178,,Range,0.327716522
8,445,159.328,116.333,180.229,444.465,0.659222575,,Minimum,0.60359731
30,427,175.994,105.667,192.281,426.463,0.632522329,,Maximum,0.931313832
13,423,169.379,85.667,192.128,422.635,0.626844708,,Sum,14.48207278
25,422,156.417,101.143,168.081,421.184,0.62469261,,Count,20
2,417,146.443,94.866,162.479,416.812,0.618208138,,,0
4,407,146.767,96.683,156.982,406.961,0.60359731,,,
24,407,159.464,96.901,178.711,406.322,0.602649557,,,
7,407,132.858,52.208,157.46,406.117,0.602345504,,,
35,395,131.871,115.206,151.658,394.858,0.585646356,,,
36,386,141.671,86,150.086,385.454,0.571698511,,,
6,381,149.66,85.851,163.695,380.793,0.564785398,,,
14,379,147.627,78.38,169.288,378.675,0.561644018,,,
34,376,144.858,93.939,153.12,375.234,0.556540389,,,
38,367,136.598,85.333,152.119,366.93,0.544224044,,,
10,348,165.887,104.667,180.685,347.103,0.51481699,,,
20,345,165.151,111.333,185.961,344.248,0.510582505,,,
9,344,170.51,122.523,182.25,343.718,0.509796418,,,
39,344,139.368,93,149.899,343.605,0.509628819,,,
5,339,157.054,135.333,165.675,338.712,0.502371608,,,
12,331,159.303,93.871,181.183,330.648,0.490411227,,,
33,331,142.675,102.18,155.268,330.226,0.489785324,,,
21,328,149.22,113.802,165.691,327.499,0.485740686,,,
31,323,159.315,102.519,168.5,322.821,0.47880236,,,
22,323,161.886,119.673,180.276,322.408,0.478189806,,,
40,304,153.539,122.24,170.489,303.322,0.44988179,,,
18,281,155.021,127.058,173.084,280.623,0.416215038,,,
