 ,Area,Mean,Min,Max,Length,Length (mm),,,
18,40,123.863,104.879,162,39.72,0.057262391,,Conversion,693.649
16,37,105.365,82.384,138.754,36.16,0.052130112,,,
33,35,117.542,99.122,152.66,34.834,0.050218482,,,
17,34,124.977,94.417,166.333,33.602,0.048442368,,,
21,32,125.313,94.777,146.19,32.892,0.047418795,,Column1,
12,32,149.956,106.72,174.665,32.458,0.046793119,,,
15,33,113.471,99.137,136.333,32.411,0.046725361,,Mean,0.041586523
25,32,118.828,99.397,139,31.395,0.045260643,,Standard Error,0.001688149
39,31,100.681,81.933,129.223,31.074,0.044797873,,Median,0.041588037
14,30,107.27,71.037,151.804,29.53,0.042571964,,Mode,#N/A
24,29,119.475,98.517,159.448,28.165,0.04060411,,Standard Deviation,0.00754963
36,26,84.941,66.92,123.333,25.444,0.036681376,,Sample Variance,5.69969E-05
13,26,129.369,100.148,146.784,25.203,0.036333938,,Kurtosis,-0.97358279
1,25,107.17,79.596,151.31,25.001,0.036042725,,Skewness,0.360496172
19,25,142.186,126.768,159.667,24.56,0.035406957,,Range,0.025251965
22,24,118.14,99.052,155,23.77,0.034268052,,Minimum,0.032010426
9,23,128.404,111.635,162.333,23.002,0.033160864,,Maximum,0.057262391
29,23,134.014,98.742,164.554,22.842,0.0329302,,Sum,0.831730457
11,23,135.68,112.283,174.763,22.662,0.032670702,,Count,20
34,23,124.446,114.533,140.667,22.204,0.032010426,,,0
27,22,154.208,124.591,168.319,22.024,0.031750929,,,
4,23,141.456,130.667,152.601,22.023,0.031749487,,,
28,21,90.092,71.868,133.667,20.986,0.030254495,,,
20,21,138.731,127.958,145.404,20.616,0.029721084,,,
35,20,150.821,135.028,163.551,19.849,0.028615337,,,
32,20,117.624,103.454,145.491,19.105,0.027542749,,,
26,19,150.762,137.115,160.807,18.542,0.026731099,,,
10,18,128.74,111.944,169.667,17.029,0.02454988,,,
6,17,125.541,110.982,139.659,16.763,0.024166401,,,
30,17,129.272,123.783,137.15,16.056,0.023147154,,,
40,16,137.133,113.018,171.467,15.616,0.022512827,,,
2,16,123.382,119.16,133.449,15.524,0.022380195,,,
7,16,125.57,103.659,159.935,15.033,0.021672344,,,
23,15,119.374,104.996,128.16,14.56,0.020990443,,,
5,15,145.79,134.539,163.14,14.213,0.02049019,,,
38,15,137.65,127.259,146.626,14.036,0.020235018,,,
8,14,134.228,120.342,161.024,13.928,0.02007932,,,
31,14,127.89,125.11,131.26,13.454,0.019395977,,,
3,14,123.663,114.016,132,13.342,0.019234512,,,
37,14,139.637,133.354,144,13.342,0.019234512,,,
