 ,Area,Mean,Min,Max,Length,Length (mm),,,
13,1264,159.922,67.133,197.513,1263.146,1.832343286,,Conversion,689.361
21,966,153.695,54.974,185.806,965.409,1.400440408,,,
7,942,144.408,44.234,177.642,942.409,1.367076176,,,
9,881,141.626,67.077,175.9,880.356,1.27706093,,,
6,874,148.089,59.368,176.153,873.746,1.26747234,,Column1,
24,814,139.072,75.011,165.884,813.974,1.180765956,,,
12,810,155.81,107,178.684,810.035,1.175051968,,Mean,1.189900502
3,801,168.716,98.165,201.987,800.906,1.16180927,,Standard Error,0.040716356
34,793,139.595,89.33,158.257,792.396,1.149464504,,Median,1.129290749
2,780,149.333,62.447,178.347,779.686,1.13102714,,Mode,#N/A
4,778,144.071,51.667,177.884,777.292,1.127554358,,Standard Deviation,0.18208908
37,774,150.184,73.384,187.605,773.877,1.122600495,,Sample Variance,0.033156433
8,767,148.215,26.511,178.449,766.207,1.111474249,,Kurtosis,7.999168065
29,763,140.764,62.871,165.501,762.604,1.10624767,,Skewness,2.568810556
26,761,139.291,77.943,177.306,760.341,1.10296492,,Range,0.816638887
25,760,151.728,115.097,179.9,759.256,1.101390998,,Minimum,1.015704399
27,739,156.41,63.954,186.733,739.035,1.072058036,,Maximum,1.832343286
14,728,149.336,69.28,176.581,727.446,1.055246816,,Sum,23.79801004
15,718,178.076,86.01,201.709,717.112,1.040256121,,Count,20
5,701,149.266,75.855,176.277,700.187,1.015704399,,,0
36,686,139.689,56.394,168.981,686.022,0.995156384,,,
19,683,147.203,78.115,177.545,682.348,0.989826811,,,
28,673,149.693,72.667,170.659,672.359,0.97533658,,,
30,671,136.66,55.658,160.686,670.845,0.973140343,,,
17,661,162.417,110.16,187.177,661.018,0.958885112,,,
20,657,185.768,61.205,203.366,657.389,0.953620817,,,
10,657,151.622,69.111,188.43,657.194,0.953337946,,,
1,652,152.559,68.75,190.348,651.876,0.945623556,,,
11,639,154.641,66.971,184.943,639.055,0.927025173,,,
22,634,158.555,84.147,182.219,633.969,0.919647326,,,
35,632,150.085,6.667,173.341,631.689,0.916339915,,,
18,628,167.915,112.482,197.078,627.516,0.910286483,,,
16,590,161.554,47.042,198.272,590.075,0.855973866,,,
23,581,143.482,96.936,172.805,580.949,0.842735519,,,
33,551,183.511,95.727,202.571,550.241,0.798189918,,,
31,523,173.479,87.126,192.786,522.391,0.757790185,,,
32,488,155.368,68.028,186.472,487.865,0.707706122,,,
38,474,183.49,73.45,207.118,473.801,0.68730462,,,
39,458,144.846,61.079,173.638,457.992,0.664371788,,,
40,414,187.794,89.125,210.944,413.778,0.60023413,,,
