 ,Area,Mean,Min,Max,Length,Length (mm),,,
35,175,157.71,61,174.672,174.714,0.254637619,,Conversion,686.128
13,122,139.816,86.765,169.751,121.712,0.177389642,,,
34,117,161.7,61.733,177.017,116.039,0.169121505,,,
8,116,155.921,78.201,175.502,115.719,0.16865512,,,
33,110,133.504,56,164.114,109.393,0.159435266,,Column1,
38,102,179.271,66.44,194.451,101.333,0.147688186,,,
19,97,113.709,61.235,146.91,96.852,0.141157335,,Mean,0.141979412
10,95,157.304,62.667,178.663,95.004,0.13846396,,Standard Error,0.007291229
37,93,153.935,78.699,181.356,92.38,0.134639601,,Median,0.130317521
39,90,148.586,108.4,181.24,89.518,0.130468367,,Mode,#N/A
32,90,148.039,59.835,172.399,89.311,0.130166674,,Standard Deviation,0.032607366
7,89,116.461,60.821,143.806,88.246,0.128614486,,Sample Variance,0.00106324
2,86,150.764,59.03,181.085,85.329,0.124363093,,Kurtosis,7.063199311
27,85,160.55,80,181.098,84.173,0.122678276,,Skewness,2.400703835
31,83,155.81,85.426,178.29,83.012,0.120986172,,Range,0.137813936
4,83,145.13,74.054,172.969,82.292,0.119936805,,Minimum,0.116823683
3,82,178.784,96.204,192.454,81.786,0.119199333,,Maximum,0.254637619
11,82,139.828,92.009,155.42,81.146,0.118266563,,Sum,2.83958824
28,81,147.874,67.667,181.433,80.206,0.116896556,,Count,20
16,81,151.566,74.614,173.358,80.156,0.116823683,,,0
20,78,152.699,111.731,183.96,77.833,0.113438017,,,
1,78,139.901,59.201,173.279,77.318,0.112687429,,,
36,77,142.458,63.837,180.426,76.375,0.111313049,,,
40,76,132.259,66.092,161.914,75.52,0.110066926,,,
18,74,133.332,85.272,158.224,73.79,0.107545531,,,
15,74,132.867,67.874,162.272,73.704,0.10742019,,,
12,73,122.811,62.333,161.2,72.711,0.105972938,,,
17,73,116.873,54,142.667,72.059,0.105022678,,,
26,72,120.12,71.987,141.607,71.764,0.104592729,,,
25,72,144.746,82.527,163.961,71.705,0.104506739,,,
5,71,136.836,65.333,156,70,0.10202178,,,
23,70,116.277,39,149.552,69.485,0.101271191,,,
24,68,137.21,69.789,164.978,69.04,0.100622624,,,
6,67,109.093,75.509,132.799,66.915,0.097525535,,,
9,66,138.51,64.29,174.597,65.707,0.09576493,,,
30,63,164.566,108.409,192.909,62.646,0.091303663,,,
29,54,110.711,59.333,131.286,53.08,0.077361658,,,
21,53,126.861,66.45,159.2,53.004,0.077250892,,,
14,50,142.993,86.333,165.333,49.909,0.072740072,,,
22,49,127.877,38.667,147.56,48.565,0.070781254,,,
