 ,Area,Mean,Min,Max,Length,Length (mm),,,
26,52,111.63,79.593,140.047,51.757,0.075250948,,Conversion,687.792
31,40,137.763,114.796,156.726,39.85,0.057939028,,,
25,31,127.774,117.511,149.839,30.255,0.04398859,,,
24,29,126.354,109.287,161.757,28.595,0.041575069,,,
21,25,121.056,114.447,134.613,24.698,0.035909112,,,
22,24,111.464,96.859,130.294,23.77,0.034559867,,Column1,
33,24,134.32,126.845,149.333,23.601,0.034314153,,,
8,22,123.638,114.562,143.218,21.095,0.03067061,,Mean,0.034732594
28,21,134.682,117.572,148.79,20.616,0.029974178,,Standard Error,0.002731378
12,21,132.869,127.289,140.29,20.396,0.029654314,,Median,0.029559082
9,21,123.099,103.233,146.505,20.265,0.02946385,,Mode,0.026211413
32,21,134.46,115.509,152.842,20.1,0.029223951,,Standard Deviation,0.012215094
1,21,148.957,136.2,158.333,20,0.029078559,,Sample Variance,0.000149209
34,20,131.701,117.032,168.865,19.925,0.028969514,,Kurtosis,6.258965965
29,20,139.622,131.302,153.361,19.647,0.028565322,,Skewness,2.458133337
4,20,124.94,115.741,136.883,19.314,0.028081164,,Range,0.049039535
18,20,133.937,101.062,171.668,19.235,0.027966304,,Minimum,0.026211413
27,19,129.262,117.673,139.659,18.601,0.027044513,,Maximum,0.075250948
6,19,131.092,113.254,144.333,18.028,0.026211413,,Sum,0.694651871
7,19,122.22,115.75,135.853,18.028,0.026211413,,Count,20
30,18,156.147,150.667,162.605,17.692,0.025722893,,,0
5,18,124.889,117.171,140.254,17.464,0.025391397,,,
20,18,118.957,111.882,129.817,17.464,0.025391397,,,
15,18,117.624,106.352,127.667,17.205,0.02501483,,,
19,17,132.365,126.388,140.333,16.558,0.024074139,,,
36,17,128.333,106,164.343,16.401,0.023845872,,,
10,17,121.462,108.263,136.459,16.155,0.023488206,,,
2,17,146.765,129.859,157.939,16.125,0.023444588,,,
16,17,150.876,135.787,173.684,16.125,0.023444588,,,
17,16,144.788,126.174,164.405,15.652,0.02275688,,,
3,16,134.76,121.748,157.586,15.264,0.022192756,,,
37,16,154.235,139.506,180.702,15.264,0.022192756,,,
23,16,122.803,115.136,133.726,15.033,0.021856899,,,
11,15,114.655,109,128.505,14.56,0.021169191,,,
14,15,113.763,96.79,133.549,14.422,0.020968549,,,
35,15,136.19,122.707,154.236,14.318,0.02081734,,,
38,15,172.829,155.22,195.408,14.036,0.020407332,,,
13,14,127.51,115.749,137.638,13.416,0.019505897,,,
