 ,Area,Mean,Min,Max,Length,Length (mm),,,
4,201,164.625,96.333,175.243,200.618,0.297682852,,Conversion,673.932
19,200,185.234,101.508,206.083,199.229,0.295621813,,,
34,150,142.422,100.242,161.277,149.431,0.221730086,,,
1,144,157.532,90,178.2,144.412,0.214282747,,,
9,136,169.097,89.924,183.087,135.93,0.201696907,,,
27,132,126.402,54.988,144.602,131.507,0.19513393,,Column1,
20,126,144.79,60.282,164.541,125.958,0.186900162,,,
12,124,144.87,91.806,165.007,124.704,0.18503944,,Mean,0.190602242
10,125,155.292,88.453,184.54,124.207,0.184301977,,Standard Error,0.009089267
23,122,131.248,93.291,159.505,121.826,0.18076898,,Median,0.176974086
31,117,105.961,61.76,158.13,116.711,0.173179193,,Mode,#N/A
36,116,130.972,52.649,161.409,115.463,0.171327374,,Standard Deviation,0.040648436
26,115,129.761,72.886,165.099,114.639,0.170104699,,Sample Variance,0.001652295
3,114,115.057,39.333,169.156,113.983,0.169131307,,Kurtosis,3.359241202
32,113,121.257,60.599,141.672,113.09,0.167806248,,Skewness,1.93682276
11,111,157.557,49.216,184.424,110.998,0.164702077,,Range,0.144404777
16,110,112.728,38.613,163.816,110.874,0.164518082,,Minimum,0.153278076
40,108,129.888,81.086,160.246,108.299,0.160697222,,Maximum,0.297682852
35,104,91.468,42.955,127.54,103.881,0.154141664,,Sum,3.812044835
30,104,130.351,60.333,153.333,103.299,0.153278076,,Count,20
39,103,129.723,47.925,157.271,102.703,0.152393713,,,0
17,100,131.951,74.362,153.103,99.497,0.147636557,,,
5,99,156.826,117.46,181.955,98.689,0.146437623,,,
25,98,146.504,88.154,163.454,97.131,0.144125817,,,
21,97,164.846,105.161,184.524,96.739,0.143544156,,,
7,97,133.515,68.171,174.028,96.197,0.14273992,,,
22,97,159.423,104.271,179.884,96.167,0.142695405,,,
28,93,115.776,48,142.281,93.004,0.138002054,,,
14,92,121.517,63.005,145.19,91.418,0.1356487,,,
29,90,144.779,89,166.517,89.503,0.132807167,,,
37,90,135.829,42.872,168.627,89.448,0.132725557,,,
15,89,119.174,67.844,149.891,88.597,0.131462818,,,
33,88,122.097,93,141.38,87.213,0.129409199,,,
24,87,142.583,97.653,169.02,86.996,0.129087208,,,
2,86,152.184,55.215,175.099,85.1,0.126273867,,,
8,84,144.604,80.596,161.826,83.101,0.123307693,,,
13,83,156.663,69.173,178.42,82.536,0.122469329,,,
38,82,134.378,57.576,187.141,81.183,0.120461708,,,
18,81,121.648,63.608,143.406,80.721,0.119776179,,,
6,72,148.967,96.144,177.241,71.757,0.106475134,,,
