 ,Area,Mean,Min,Max,Length,Length (mm),,,
20,1151,151.758,77.95,193.91,1150.675,1.689537911,,Conversion,681.059
31,1026,149.077,72.953,169.892,1025.43,1.50564048,,,
24,888,156.105,106.579,185.225,888.358,1.304377447,,,
16,835,155.903,83.022,176.744,834.434,1.225200754,,Column1,
10,828,149.139,79.249,188.494,827.595,1.215159039,,,
19,772,165.879,75.739,192.906,772.062,1.133619848,,Mean,1.123324778
6,770,138.194,100.756,165.4,769.309,1.129577614,,Standard Error,0.042771676
23,767,161.895,69.392,192.798,766.786,1.125873089,,Median,1.050328239
3,764,146.194,85.004,172.408,763.689,1.121325759,,Mode,#N/A
13,720,151.177,82.818,178.314,719.22,1.056031856,,Standard Deviation,0.19128075
14,712,137.276,49,161.757,711.451,1.044624621,,Sample Variance,0.036588325
40,702,150.613,67.997,177.661,701.383,1.029841761,,Kurtosis,3.422582559
29,701,166.033,70.056,203.313,700.289,1.028235439,,Skewness,1.842048781
7,700,133.77,70.236,174.025,699.742,1.027432278,,Range,0.734851166
8,672,150.723,94.667,169.091,671.09,0.985362502,,Minimum,0.954686745
9,671,135.686,44.836,179.03,670.226,0.984093889,,Maximum,1.689537911
15,668,140.702,101,162.346,667.782,0.98050536,,Sum,22.46649556
22,661,165.363,73.941,195.292,660.548,0.969883666,,Count,20
33,651,133.352,29.229,160.19,650.742,0.955485501,,,0
30,651,155.422,80.761,174.823,650.198,0.954686745,,,
26,649,163.715,111.17,187.954,648.319,0.951927807,,,
38,645,168.375,82.806,190.068,644.12,0.945762408,,,
36,642,144.177,64.593,165.284,641.803,0.942360354,,,
39,630,154.238,60.451,194.537,629.445,0.924215083,,,
11,621,163.013,95.677,183.149,620.322,0.910819767,,,
35,614,140.557,77.975,164.377,614.191,0.901817611,,,
28,607,153.624,59.563,180.314,606.41,0.890392756,,,
18,605,141.446,90.981,166.789,604.825,0.888065498,,,
37,604,161.878,72.95,189.684,604.07,0.88695693,,,
17,604,149.758,110.815,163.533,603.405,0.88598051,,,
25,603,157.421,80.213,179.796,602.199,0.884209738,,,
32,597,129.448,44.14,166.166,596.44,0.875753789,,,
21,597,153.334,52.289,186.673,596.433,0.875743511,,,
4,592,126.806,66.47,157.115,592.008,0.869246277,,,
1,588,168.469,99.491,184.668,587.419,0.862508241,,,
27,580,181.77,106.307,208.119,579.773,0.851281607,,,
12,569,149.347,80.538,173.311,568.119,0.834170021,,,
5,558,139.977,78.597,162.675,557.855,0.819099373,,,
34,547,136.712,55.559,167.429,546.67,0.80267642,,,
2,481,144.381,33.617,190.092,480.141,0.704991785,,,
