 ,Area,Mean,Min,Max,Length,Length (mm),,,
16,1777,188.335,132.636,214.909,1777.038,2.609426922,,Conversion,681.007
13,1515,169.477,124.691,185.032,1514.469,2.223867009,,,
10,1479,184.337,146.9,200.624,1480.347,2.173761797,,,
17,1436,169.841,122.225,192.326,1435.888,2.108477593,,,
12,1381,170.027,103.182,188.987,1380.529,2.027187679,,Column1,
40,1377,183.002,144.903,211.193,1376.682,2.021538692,,,
20,1165,178.777,105.948,213.443,1164.791,1.710395047,,Mean,1.751698514
37,1148,182.122,107.613,212.308,1148.095,1.685878412,,Standard Error,0.073295874
4,1127,173.093,128.539,188.386,1126.652,1.654391218,,Median,1.623762311
14,1115,179.406,134.439,213.525,1114.954,1.637213714,,Mode,#N/A
19,1097,180.156,117.424,197.736,1096.633,1.610310907,,Standard Deviation,0.327789114
9,1093,163.177,92.035,176.039,1092.819,1.604710377,,Sample Variance,0.107445703
2,1091,169.639,113.24,183.653,1090.673,1.601559162,,Kurtosis,0.830391868
30,1077,184.209,118.356,216.182,1077.055,1.581562304,,Skewness,1.210350012
7,1048,170.588,124.717,193.664,1047.779,1.538573025,,Range,1.185228639
32,1020,190.183,146.153,207.936,1019.481,1.497019854,,Minimum,1.424198283
33,992,187.989,154.367,200.946,991.863,1.456465205,,Maximum,2.609426922
18,980,179.536,123.835,195.726,980.247,1.439408112,,Sum,35.03397028
39,973,175.221,116.333,195.317,972.495,1.428024969,,Count,20
11,970,171.003,102.264,187.182,969.889,1.424198283,,,0
31,967,187.085,113.601,207.059,966.458,1.419160155,,,
28,965,185.682,116.35,207.718,964.272,1.415950203,,,
38,956,173.271,125.279,194.949,955.651,1.403291009,,,
15,937,183.553,123.097,196.528,936.865,1.375705389,,,
36,934,168.468,124.333,184.999,933.623,1.370944792,,,
6,929,177,100.037,200.945,929.716,1.3652077,,,
21,905,185.329,134.145,210.289,904.48,1.328150812,,,
22,872,171.225,96.336,192.342,871.85,1.280236473,,,
34,860,173.018,103.51,196.928,860.085,1.262960586,,,
35,854,168.569,122.599,194.756,853.886,1.25385789,,,
23,823,169.433,81.287,191.523,822.255,1.207410497,,,
3,822,168.404,127.703,186.535,821.392,1.206143256,,,
27,813,176.373,125.594,200.114,812.464,1.193033258,,,
25,808,167.64,119.873,183.858,807.835,1.186235971,,,
29,796,173.797,122.771,203.516,795.382,1.167949815,,,
26,769,171.526,102.189,188.576,769.511,1.129960485,,,
8,766,165.092,134.2,178.11,766.225,1.125135278,,,
24,686,164.495,111.989,179.345,685.125,1.006046928,,,
5,685,162.473,113.157,180.433,684.329,1.00487807,,,
1,672,183.097,82.173,198.633,671.153,0.985530252,,,
