 ,Area,Mean,Min,Max,Length,Length (mm),,,
28,75,112.68,74.556,151.749,75.02,0.112042894,,Conversion,669.565
37,56,122.201,94.653,144.652,55.975,0.083599053,,,
9,48,113.084,76.606,139.806,47.641,0.071152166,,,
30,46,116.368,77.335,175.79,46.113,0.068870087,,Column1,
33,42,99.611,69.884,116.92,42.291,0.063161904,,,
31,42,131.11,106.195,153,42.178,0.062993137,,Mean,0.059444415
21,41,112.363,68.249,159.226,40.225,0.060076318,,Standard Error,0.00359191
24,40,59.986,32.598,120.667,40.141,0.059950864,,Median,0.057026577
26,40,106.05,67.987,131.07,39.664,0.059238461,,Mode,#N/A
18,39,80.431,50.273,108.285,38.302,0.057204304,,Standard Deviation,0.016063509
22,39,104.501,57.883,141.884,38.064,0.05684885,,Sample Variance,0.000258036
17,38,79.805,60.25,108.167,37.874,0.056565083,,Kurtosis,5.432653731
29,34,115.413,66.689,145.59,33.851,0.050556705,,Skewness,2.040556936
38,34,103.926,62.917,132.858,33.845,0.050547744,,Range,0.068628139
34,34,127.233,112.888,140,33.665,0.050278912,,Minimum,0.043414754
20,33,136.814,117.209,149.221,32.359,0.048328392,,Maximum,0.112042894
32,31,109.197,76.519,140.142,30.871,0.046106054,,Sum,1.188888308
15,30,90.3,71.538,108.778,29.77,0.044461703,,Count,20
5,30,86.945,68.909,124.555,29.12,0.043490923,,,0
12,30,85.672,68.316,107.218,29.069,0.043414754,,,
40,29,89.645,56.758,129.333,28.844,0.043078715,,,
2,29,94.394,69.625,122.586,28.16,0.042057157,,,
11,26,91.994,65.46,112.256,25.833,0.038581766,,,
14,26,91.834,73.243,109.796,25.248,0.037708064,,,
23,26,98.161,75.705,120.659,25.02,0.037367545,,,
1,26,99.501,70.96,125.333,25,0.037337674,,,
35,25,99.28,67.982,143.111,24.825,0.037076311,,,
25,25,86.596,68.834,114.667,24.782,0.03701209,,,
27,25,103.48,55.589,143.032,24.739,0.036947869,,,
19,25,120.205,81.942,181.022,24.331,0.036338518,,,
36,25,92.545,49.333,121.333,24.17,0.036098064,,,
4,23,101.567,87.988,117.595,23.149,0.034573193,,,
39,23,125.155,106.907,166.157,22.023,0.032891504,,,
3,22,79.73,55.163,104.38,21.541,0.032171634,,,
16,22,97.864,63.052,120.529,21.401,0.031962543,,,
8,22,114.419,87.04,135.175,21.378,0.031928192,,,
13,19,112.551,80.261,131.44,18.987,0.028357217,,,
7,18,111.567,98.234,150.676,17.263,0.025782411,,,
6,17,85.37,72,95.608,16.279,0.0243128,,,
10,17,100.764,77.43,118.172,16.279,0.0243128,,,
