 ,Area,Mean,Min,Max,Length,Length (mm),,,
3,1427,175.245,89.353,202.976,1426.572,2.122113944,,Conversion,672.241
15,1389,172.844,112.171,209.774,1388.519,2.065507757,,,
20,1306,163.24,115.847,185.351,1305.2,1.941565599,,,
12,1193,167.254,103.333,189.443,1192.766,1.774313081,,,
11,1160,189.609,117.325,208.746,1160.296,1.726011951,,Column1,
23,1068,160.598,115.613,175.9,1067.89,1.58855232,,,
30,1068,169.999,111.333,194.56,1067.334,1.587725235,,Mean,1.589644785
13,1048,170.036,131.667,188.063,1047.754,1.558598776,,Standard Error,0.05082803
4,1037,175.83,141.211,197.711,1036.909,1.542466169,,Median,1.537093096
39,1034,178.943,110.008,208.235,1033.733,1.537741673,,Mode,#N/A
25,1033,178.593,134.694,201.821,1032.861,1.536444519,,Standard Deviation,0.227309861
16,1024,166.391,106.346,193.848,1023.776,1.522930021,,Sample Variance,0.051669773
37,1015,196.766,130.568,214.607,1014.901,1.50972791,,Kurtosis,0.834649623
10,991,173.55,141.336,192.85,990.561,1.473520657,,Skewness,1.249364638
9,976,176.249,117.464,198.526,975.311,1.45083534,,Range,0.786755048
19,950,162.937,128.997,176.117,950.008,1.413195565,,Minimum,1.335358897
1,935,203.042,154.457,219.331,935.045,1.390937179,,Maximum,2.122113944
31,913,181.742,127.333,206.097,912.866,1.357944547,,Sum,31.7928957
21,913,177.028,127.988,195.07,912.503,1.357404562,,Count,20
29,898,198.965,151.645,214.149,897.683,1.335358897,,,0
8,897,185.666,139.271,214.966,897.029,1.334386031,,,
7,894,174.062,124.662,197.833,893.947,1.329801366,,,
17,876,171.281,142.08,186.565,875.879,1.3029241,,,
34,861,166.515,126.215,186.79,860.823,1.28052737,,,
38,853,185.757,113.333,207.972,852.504,1.268152344,,,
35,850,169.617,123.971,200.32,849.191,1.263224052,,,
40,835,176.585,92.622,207.674,834.637,1.241574078,,,
14,834,161.218,109.325,180.197,833.993,1.240616089,,,
18,821,175.579,112.425,201.331,821.043,1.221352164,,,
6,820,176.066,126.503,195.493,819.36,1.218848597,,,
5,812,186.022,136.333,204.053,811.787,1.207583292,,,
2,806,176.951,116.909,196.8,806.201,1.199273772,,,
26,800,176.895,132.525,200.667,800.096,1.190192208,,,
24,771,157.92,127.214,169.644,770.449,1.146090465,,,
36,749,176.302,124.667,191.663,748.453,1.113370056,,,
33,734,176.947,127.372,190.837,733.694,1.091415132,,,
27,714,189.996,141.452,211.365,713.799,1.061820091,,,
32,707,173.154,114.756,190.062,706.863,1.051502363,,,
28,696,189.09,126.188,203.968,695.813,1.035064806,,,
22,683,154.513,113.609,166.124,683.008,1.016016577,,,
