 ,Area,Mean,Min,Max,Length,Length (mm),,,
31,726,166.602,78.637,190.066,725.303,1.083887753,,Conversion,669.168
4,676,146.394,60.619,191.22,676.916,1.011578557,,,
34,660,135.538,70.767,167.666,659.236,0.985157688,,,
6,654,132.877,59.403,175.458,654.064,0.977428688,,Column1,
33,633,153.517,80.981,182.179,632.669,0.945456149,,,
5,619,148.484,46.829,179.677,618.633,0.924480848,,Mean,0.884010518
36,614,138.879,69.731,166.9,613.72,0.917138895,,Standard Error,0.019127376
3,612,133.473,40.44,172.426,611.942,0.914481864,,Median,0.861464535
35,600,137.844,47.246,167.087,600.214,0.896955623,,Mode,#N/A
26,585,121.64,67.77,160.789,584.939,0.874128769,,Standard Deviation,0.085540228
2,568,161.862,88.857,190.258,567.99,0.848800301,,Sample Variance,0.007317131
8,567,140.9,64.445,163.631,566.823,0.847056345,,Kurtosis,-0.085439259
27,564,133.049,53.667,166.189,563.204,0.841648136,,Skewness,0.66908084
1,562,141.991,80.812,176.187,562.079,0.839966944,,Range,0.315672596
7,552,135.209,72.931,159.316,551.731,0.824502965,,Minimum,0.768215157
21,551,130.055,75.323,171.229,550.525,0.822700727,,Maximum,1.083887753
14,527,128.044,70.458,156.849,526.139,0.786258458,,Sum,17.68021035
39,526,149.781,60.601,184.137,525.921,0.785932681,,Count,20
28,525,135.074,66.736,173.177,524.918,0.784433804,,,0
10,513,159.392,82.82,189.672,514.065,0.768215157,,,
30,514,140.935,41.904,183.222,513.638,0.767577051,,,
24,505,142.667,62.874,165.717,506.795,0.757350919,,,
9,493,116.741,45.306,146.448,492.308,0.735701647,,,
29,488,151.752,57.494,185.545,487.379,0.728335784,,,
17,484,151.612,99.418,183.326,483.494,0.722530067,,,
23,476,154.992,89.689,183.397,476.471,0.712034945,,,
25,476,141.776,58.825,173.548,475.96,0.71127131,,,
37,475,138.877,62.368,166.468,474.175,0.708603818,,,
15,469,148.283,97.353,170.334,468.379,0.699942316,,,
16,465,131.002,66.685,151.744,464.525,0.694182926,,,
18,450,124.483,63.744,150.716,449.314,0.671451713,,,
19,437,124.7,81.998,150.615,436.849,0.652824104,,,
20,434,113.116,53.028,142.301,434.138,0.648772804,,,
32,423,170.551,110.52,189.331,422.851,0.63190559,,,
11,409,129.265,76.575,148.252,409.044,0.611272506,,,
22,394,169.235,104.214,189.61,393.886,0.588620496,,,
12,390,136.328,58.796,163.883,389.239,0.581676051,,,
38,382,115.693,40.1,148.298,381.89,0.570693757,,,
13,381,121.839,85.078,150.717,380.694,0.568906463,,,
40,329,121.959,76.538,179.479,329.024,0.491691175,,,
