 ,Area,Mean,Min,Max,Length,Length (mm),,,
14,137,153.294,58.517,180.247,136.559,0.20159226,,Conversion,677.402
23,132,173.177,106.963,213.776,131.604,0.194277549,,,
11,120,168.985,103.283,188.37,119.57,0.176512617,,,
7,116,128.633,92,169.33,115.874,0.171056478,,,
21,115,186.743,107.333,211.765,114.786,0.169450341,,Column1,
13,112,151.827,99.153,186.95,111.895,0.165182565,,,
26,108,129.162,40.333,168.864,107.842,0.159199412,,Mean,0.152179061
35,106,146.652,49.1,186.32,105.323,0.155480793,,Standard Error,0.004989189
18,106,177.894,92.795,200.035,105.23,0.155343504,,Median,0.153877609
15,106,145.639,60.754,194.5,105.05,0.155077782,,Mode,#N/A
10,104,197.436,69,216.239,103.424,0.152677435,,Standard Deviation,0.02231233
2,93,142.001,70.197,176.683,92.169,0.136062486,,Sample Variance,0.00049784
19,92,175.439,116.333,192.13,91.973,0.135773145,,Kurtosis,-0.221051022
28,91,125.849,52.227,160.71,90.986,0.134316108,,Skewness,0.765454736
20,91,208.075,125.667,222.405,90.127,0.133048028,,Range,0.073418738
17,90,146.11,87.586,171.855,89.649,0.13234239,,Minimum,0.128173522
4,89,116.955,60.345,148.498,88.249,0.130275671,,Maximum,0.20159226
9,88,190.041,136.558,211.644,87.471,0.129127165,,Sum,3.043581212
3,88,112.393,59.246,145.326,87.122,0.128611962,,Count,20
31,87,164.268,45.512,200.406,86.825,0.128173522,,,0
25,85,155.122,67.662,178.596,84.74,0.125095586,,,
37,85,119.798,71.667,160.667,84.135,0.124202468,,,
30,84,145.939,55.333,171.521,83.795,0.12370055,,,
5,83,153.932,60.604,179.971,82.215,0.121368109,,,
6,82,129.115,91.84,153.159,81.775,0.120718569,,,
1,81,166.735,104.724,195.2,80.106,0.118254744,,,
39,80,123.326,47.296,174.896,79.808,0.117814828,,,
32,80,176.651,94.825,203.915,79.259,0.117004378,,,
8,79,144.928,87.333,190.313,78.46,0.115824872,,,
24,78,173.935,104.756,202.347,78.009,0.115159093,,,
33,77,105.347,49.817,133.51,76.408,0.112795652,,,
16,75,146.119,69.667,174.104,74.935,0.110621167,,,
27,74,104.22,46.066,149.727,73.948,0.10916413,,,
36,74,126.987,61.241,154.497,73.697,0.108793597,,,
22,74,168.015,72.756,203.505,73.302,0.108210487,,,
29,71,112.597,57.667,138.657,70.103,0.103488032,,,
34,70,127.743,75.606,172.451,69.531,0.10264363,,,
40,69,145.035,46.147,167.429,68.527,0.101161496,,,
12,67,140.358,84.656,163.227,66.254,0.09780603,,,
38,59,132.629,63.339,165.222,58.649,0.086579313,,,
