 ,Area,Mean,Min,Max,Length,Length (mm),,,
19,858,156.248,77.48,188.662,858.768,1.277470431,,Conversion,672.241
2,750,196.934,143.121,218.662,749.912,1.115540409,,,
7,725,182.945,98.667,200.512,724.349,1.077513868,,,
4,722,182.581,83.587,213.425,721.746,1.073641745,,,
35,703,149.643,57.667,175.804,702.989,1.045739549,,Column1,
28,678,170.297,111.161,180.376,677.164,1.007323267,,,
26,661,182.057,130.333,201.53,660.296,0.982231075,,Mean,0.961719681
24,655,171.288,95.655,197.673,654.582,0.973731147,,Standard Error,0.025754779
40,646,172.333,123.832,194.411,645.244,0.959840295,,Median,0.948197893
37,638,163.529,129,176.773,637.854,0.948847214,,Mode,#N/A
21,637,169.271,110.646,183.411,636.981,0.947548573,,Standard Deviation,0.115178875
27,634,146.112,87.307,168.32,633.818,0.942843415,,Sample Variance,0.013266173
18,616,165.924,146.644,179.67,615.289,0.915280383,,Kurtosis,1.549860383
36,604,160.965,85.557,178.892,603.17,0.897252622,,Skewness,1.04577577
9,591,190.532,123.333,208.046,590.315,0.878130016,,Range,0.477523686
29,585,179.613,93.26,203.361,585.073,0.870332217,,Minimum,0.799946745
20,573,153.614,85.046,175.118,572.534,0.85167968,,Maximum,1.277470431
32,568,163.696,97.749,184.562,567.158,0.843682548,,Sum,19.23439362
6,556,179.254,61.294,195.912,555.149,0.825818419,,Count,20
30,538,173.967,68.685,205.072,537.757,0.799946745,,,0
33,537,169.686,98.863,197.073,536.318,0.797806144,,,
10,531,188.64,82.891,213.645,530.4,0.789002753,,,
38,518,167.867,115.071,187.213,517.177,0.769332724,,,
15,512,159.371,113.032,181.818,512.006,0.761640543,,,
31,512,168.185,118.23,183.964,511.301,0.760591812,,,
14,505,161.603,86.896,184.501,505.239,0.751574212,,,
39,501,169.363,137.553,185.526,500.622,0.74470614,,,
34,501,153.815,99.023,171.049,500.297,0.744222682,,,
17,475,161.097,129.979,176.157,475.17,0.706844718,,,
11,472,199.084,142.228,219.309,472.078,0.702245177,,,
1,470,197.59,99.412,227.722,469.45,0.698335865,,,
12,446,172.841,136.353,190.692,445.381,0.662531741,,,
3,446,189.337,144.443,226.09,445.123,0.66214795,,,
16,444,175.967,125.564,195.836,443.262,0.659379597,,,
13,425,172.284,91.327,190.143,424.894,0.632056063,,,
8,422,187.426,163.356,201.517,421.949,0.627675194,,,
5,406,204.008,162.08,222.589,405.872,0.603759664,,,
25,406,185.996,124.533,198.343,405.808,0.60366446,,,
23,385,162.678,98.346,176.631,384.763,0.572358723,,,
22,361,160.025,107.472,183.356,360.886,0.536840211,,,
