 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,831,156.188,87.333,174.281,830.426,1.221367377,,Conversion,679.915
25,749,171.863,112.088,198.99,748.312,1.100596398,,,
37,747,154.448,90.883,173.894,747.228,1.099002081,,,
12,708,142.244,75.094,163.409,707.67,1.040821279,,,
16,612,138.574,93.881,156.379,611.818,0.899844834,,Column1,
20,607,144.411,70.895,172.836,606.68,0.892288007,,,
10,604,180.052,147,193.497,603.206,0.887178544,,Mean,0.894853768
33,602,166.173,100.658,192.854,601.516,0.88469294,,Standard Error,0.027235434
9,601,153.275,114.045,163.813,600.24,0.882816234,,Median,0.843434841
18,575,152.824,116.933,163.172,574.992,0.845682181,,Mode,#N/A
7,572,148.643,95.642,160.545,571.936,0.841187501,,Standard Deviation,0.121800563
4,570,160.404,66.595,176.064,569.981,0.838312142,,Sample Variance,0.014835377
28,559,174.527,129.132,196.265,559.006,0.822170418,,Kurtosis,1.666277281
17,555,155.482,101,174.324,554.796,0.815978468,,Skewness,1.594067771
39,554,191.759,136.932,229.779,553.776,0.81447828,,Range,0.426898951
1,552,169.964,107.119,190.002,551.381,0.810955781,,Minimum,0.794468426
27,548,142.349,97.818,155.375,547.839,0.805746307,,Maximum,1.221367377
11,545,144.838,94.835,158.53,544.471,0.800792746,,Sum,17.89707537
22,543,188.419,122.248,222.485,543.045,0.798695425,,Count,20
15,541,143.89,114.197,153.846,540.171,0.794468426,,,0
23,538,171.861,97.084,183.719,537.37,0.790348794,,,
21,534,190.257,141.767,213.394,533.942,0.785306987,,,
5,531,158.666,105.333,173.54,530.589,0.780375488,,,
24,513,181.732,98.88,201.215,512.251,0.75340447,,,
19,510,148.271,119.206,169.705,510.031,0.750139356,,,
8,509,162.476,133,177.179,508.36,0.747681696,,,
14,503,140.09,114.139,161.293,502.435,0.738967371,,,
31,495,168.072,107.087,186.804,494.295,0.726995286,,,
13,489,136.086,86.527,154.908,488.624,0.718654538,,,
2,480,162.326,102.977,184.666,479.176,0.704758683,,,
38,457,192.073,138.49,212.12,456.57,0.671510409,,,
29,456,183.553,153.677,202.353,455.603,0.670088173,,,
6,453,160.542,99.657,172.675,452.568,0.66562438,,,
40,453,183.123,131.301,206.123,452.289,0.665214034,,,
26,452,143.212,94.234,165.584,451.265,0.663707963,,,
3,449,163.262,124.303,180.672,448.4,0.659494201,,,
30,433,167.479,81.268,187.526,432.857,0.636633991,,,
34,407,159.866,118.701,175.219,406.429,0.597764426,,,
32,393,185.911,85.477,198.368,392.238,0.5768927,,,
35,293,159.692,107.124,178.139,293.172,0.431189193,,,
