 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,1301,182.972,104.951,211.582,1301.2,1.899234876,,Conversion,685.118
40,1104,169.465,88.867,196.125,1104.005,1.611408546,,,
26,1046,177.138,117.937,210.889,1045.904,1.526604176,,,
36,994,152.977,85.713,178.475,993.838,1.450608508,,,
35,956,152.125,81.342,182.847,955.749,1.395013706,,Column1,
22,904,161.704,102.635,199.716,904.313,1.319937587,,,
8,854,145.118,107.649,161.777,853.343,1.245541644,,Mean,1.229051638
27,848,173.96,76.601,215.519,848.874,1.23901868,,Standard Error,0.054443095
39,823,159.123,110.997,194.937,822.643,1.200731845,,Median,1.176672486
19,811,170.586,120.65,208.598,811.2,1.184029612,,Mode,#N/A
34,802,149.645,100.224,172.628,801.119,1.169315359,,Standard Deviation,0.243476923
17,761,163.181,113.562,182.929,760.391,1.109868665,,Sample Variance,0.059281012
14,758,152.813,70.99,179.927,757.215,1.105232967,,Kurtosis,1.614955572
31,745,163.068,74.594,185.358,744.967,1.087355755,,Skewness,1.313601044
5,718,140.255,84.387,157.219,717.838,1.047758196,,Range,0.912644245
21,703,144.624,72.296,195.657,703.123,1.026280144,,Minimum,0.986590631
33,685,153.968,65.352,173.246,684.519,0.999125698,,Maximum,1.899234876
9,678,153.084,80.585,183.382,677.45,0.988807767,,Sum,24.58103276
15,678,152.865,108.257,177.428,677.286,0.988568393,,Count,20
13,676,142.603,103.685,168.476,675.931,0.986590631,,,0
30,656,156.824,54,184.454,656.546,0.958296235,,,
18,654,179.577,110.577,200.613,653.376,0.953669295,,,
4,641,137.848,98.147,160.932,640.535,0.934926538,,,
37,629,164.339,110.903,185.667,628.747,0.917720743,,,
20,612,152.078,88.13,174.883,611.523,0.892580548,,,
11,605,161.883,43.177,186.953,604.48,0.882300567,,,
32,600,160.923,71,180.915,599.088,0.87443039,,,
12,597,149.578,71.2,189.971,597.34,0.871879005,,,
10,595,177.007,103.921,191.772,594.101,0.867151352,,,
24,589,153.346,91.262,172.167,588.436,0.858882703,,,
6,575,144.582,110.574,163.037,574.66,0.838775218,,,
16,566,148.177,92.328,164.984,565.39,0.825244702,,,
28,557,182.896,103.879,202.274,556.52,0.812298027,,,
23,554,154.761,67.702,191.977,553.509,0.807903164,,,
1,548,152.896,93.418,168.599,547.818,0.799596566,,,
3,530,144.136,60.965,175.019,529.192,0.772410008,,,
29,522,163.847,95.448,185.939,521.526,0.761220695,,,
7,438,148.251,84.419,162.911,437.571,0.63867976,,,
2,434,143.441,112.667,166.834,433.193,0.63228962,,,
25,414,174.307,116.617,198.767,413.735,0.603888673,,,
