 ,Area,Mean,Min,Max,Length,Length (mm),,,
22,1075,159.232,69.216,191.873,1074.561,1.5913764,,Conversion,675.24
1,895,144.946,78.894,176.52,894.944,1.32537172,,,
7,845,135.659,68.71,156.841,844.696,1.250956697,,,
20,841,148.947,82.844,172.148,840.692,1.245026953,,,
13,751,143.803,107.167,163.075,750.642,1.111666963,,Column1,
11,724,137.006,75.033,161.179,723.977,1.0721773,,,
16,719,138.007,41,179.857,718.048,1.063396718,,Mean,1.070360613
18,699,151.556,74.59,183.045,698.312,1.034168592,,Standard Error,0.037149487
21,694,161.403,73.272,194.386,693.201,1.026599431,,Median,1.019646348
37,692,138.829,60.92,160.597,691.651,1.024303951,,Mode,#N/A
14,686,145.517,107,169.805,685.361,1.014988745,,Standard Deviation,0.166137557
25,674,142.139,48.966,169.199,673.876,0.997979977,,Sample Variance,0.027601688
10,664,127.502,66.149,164.75,664.115,0.983524377,,Kurtosis,4.21438042
28,662,149.613,101.759,169.637,661.865,0.980192228,,Skewness,1.973832839
23,655,164.125,107.971,196.667,654.744,0.969646348,,Range,0.680276642
38,655,158.951,53.489,191.773,654.441,0.969197619,,Minimum,0.911099757
12,651,133.088,66.366,156.967,650.102,0.962771755,,Maximum,1.5913764
32,643,116.379,37.671,164.378,643.215,0.952572419,,Sum,21.40721225
19,622,139.041,57.651,165.911,621.352,0.920194301,,Count,20
17,616,146.741,61.158,169.076,615.211,0.911099757,,,0
33,607,118.259,54.109,151.131,606.351,0.897978497,,,
27,601,144.105,95.629,163.027,600.204,0.888875067,,,
36,594,141.655,57.779,178.422,593.951,0.879614656,,,
31,587,140.739,50.223,185.118,586.214,0.868156507,,,
15,582,141.863,110.999,162.078,581.888,0.861749896,,,
40,581,125.107,68.063,154.723,580.761,0.86008086,,,
30,579,139.067,73.672,168.401,578.258,0.85637403,,,
34,558,126.121,53.319,163.649,557.18,0.825158462,,,
9,558,130.245,49.341,175.065,557.133,0.825088857,,,
35,556,145.773,50.513,172.66,555.879,0.82323174,,,
8,554,124.109,20.038,156.331,554.015,0.82047124,,,
2,533,157.145,39.473,171.665,533.011,0.789365263,,,
39,526,144.815,59.464,175.068,525.943,0.778897873,,,
29,511,146.814,110.292,165.911,510.968,0.756720573,,,
24,506,153.648,110.333,175.966,505.671,0.748875955,,,
5,504,135.694,81.417,161.844,503.592,0.74579705,,,
4,500,154.583,85.942,181.836,499.497,0.73973254,,,
6,487,135.7,69.816,154.358,486.759,0.720868136,,,
26,461,142.92,48.344,170.625,460.405,0.68183905,,,
3,450,161.464,58.304,188.138,449.314,0.665413779,,,
