Length (micrometers),,,SE,12.38378357,
718.6703125,,,mean,203.1117973,
626.6953125,,,median,154.3921875,
614.1828125,,,count,169,467
600.93125,,,prop germ,0.361884368,
595.75,,,,,
584.6453125,,,,,
567.3203125,,,,,
558.203125,,,,,
557.15,,,,,
554.0640625,,,,,
533.14375,,,,,
520.80625,,,,,
518.446875,,,,,
518.146875,,,,,
500.0625,,,,,
479.5953125,,,,,
458.3953125,,,,,
454.3359375,,,,,
440.3859375,,,,,
435.8375,,,,,
434.5984375,,,,,
419.7375,,,,,
416.0109375,,,,,
409.5328125,,,,,
401.428125,,,,,
397.984375,,,,,
392.865625,,,,,
392.38125,,,,,
391.771875,,,,,
386.5640625,,,,,
374.921875,,,,,
368.9671875,,,,,
368.521875,,,,,
363.4171875,,,,,
303.7921875,,,,,
296.925,,,,,
292.09375,,,,,
290.2890625,,,,,
281.78125,,,,,
274.378125,,,,,
274.3421875,,,,,
273.009375,,,,,
272.5671875,,,,,
271.3921875,,,,,
268.596875,,,,,
258.6921875,,,,,
257.940625,,,,,
255.1359375,,,,,
249.8421875,,,,,
245.8140625,,,,,
230.984375,,,,,
230.4,,,,,
225.203125,,,,,
224.834375,,,,,
223.0625,,,,,
218.6265625,,,,,
215.546875,,,,,
202.690625,,,,,
200.0265625,,,,,
199.6078125,,,,,
198.64375,,,,,
198.45,,,,,
194.009375,,,,,
193.50625,,,,,
184.5484375,,,,,
183.915625,,,,,
182.6984375,,,,,
179.95625,,,,,
177.9078125,,,,,
175.7765625,,,,,
174.9328125,,,,,
173.5515625,,,,,
173.5484375,,,,,
169.265625,,,,,
168.7546875,,,,,
166.55625,,,,,
161.775,,,,,
161.5390625,,,,,
161.2359375,,,,,
158.996875,,,,,
158.334375,,,,,
157.3703125,,,,,
156.93125,,,,,
156.1484375,,,,,
154.3921875,,,,,
152.20625,,,,,
150.5765625,,,,,
148.71875,,,,,
146.996875,,,,,
145.6828125,,,,,
145.2703125,,,,,
145.246875,,,,,
143.1296875,,,,,
141.3265625,,,,,
141.021875,,,,,
140.8515625,,,,,
139.94375,,,,,
137.7796875,,,,,
137.090625,,,,,
135.975,,,,,
135.965625,,,,,
134.8203125,,,,,
134.803125,,,,,
131.584375,,,,,
128.9484375,,,,,
124.4125,,,,,
122.5484375,,,,,
117.653125,,,,,
115.8984375,,,,,
112.6953125,,,,,
112.1953125,,,,,
111.5484375,,,,,
109.653125,,,,,
109.1125,,,,,
107.625,,,,,
107.4109375,,,,,
105.3859375,,,,,
104.1140625,,,,,
103.359375,,,,,
100.3890625,,,,,
99.89375,,,,,
95.528125,,,,,
90.440625,,,,,
88.44375,,,,,
88.05625,,,,,
87.5703125,,,,,
85.36875,,,,,
85.2953125,,,,,
83.359375,,,,,
82.7390625,,,,,
79.6875,,,,,
74.1109375,,,,,
72.8875,,,,,
71.9421875,,,,,
71.2609375,,,,,
71.0890625,,,,,
71.0296875,,,,,
70.828125,,,,,
66.290625,,,,,
66.290625,,,,,
65.7921875,,,,,
63.8859375,,,,,
57.9921875,,,,,
57.453125,,,,,
56.25,,,,,
55.41875,,,,,
47.7015625,,,,,
45.3125,,,,,
44.46875,,,,,
43.4140625,,,,,
34.9390625,,,,,
34.0765625,,,,,
30.778125,,,,,
30.778125,,,,,
30.0140625,,,,,
29.390625,,,,,
27.9515625,,,,,
27.6875,,,,,
26.6078125,,,,,
25.4359375,,,,,
25.1953125,,,,,
25.0484375,,,,,
24.40625,,,,,
21.70625,,,,,
20.371875,,,,,
20.009375,,,,,
19.2125,,,,,
18.815625,,,,,
15.934375,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
