 ,Area,Mean,Min,Max,Length,Length (mm),,,
9,884,157.234,109.347,173.334,883.551,1.316226113,,Conversion,671.276
34,881,157.571,84.627,176.635,880.052,1.311013652,,,
17,814,149.362,98.243,168.295,813.874,1.212428271,,,
32,784,147.049,115.548,161.878,784.961,1.169356569,,,
38,784,142.694,104.419,163.785,783.913,1.167795363,,Column1,
18,767,147.26,120.621,163,767.82,1.143821617,,,
15,748,160.511,96.297,182.146,747.593,1.113689451,,Mean,1.158823576
33,740,157.784,107.355,179.757,739.805,1.102087666,,Standard Error,0.027183247
8,736,172.388,110.595,187.827,735.236,1.095281226,,Median,1.143821617
12,718,153.437,104.24,181.3,718.23,1.069947384,,Mode,#N/A
10,702,154.881,86.667,180.023,701.76,1.045412021,,Standard Deviation,0.090156629
6,701,154.967,130.796,172.001,700.816,1.044005744,,Sample Variance,0.008128218
2,681,163.989,105.198,179.183,680.475,1.013703752,,Kurtosis,-0.233858984
23,677,158.778,101.056,174.276,676.731,1.008126315,,Skewness,0.814811101
26,659,147.549,110.085,167.834,659.322,0.982192124,,Range,0.270814091
28,655,160.54,112.942,178.824,654.96,0.975694051,,Minimum,1.045412021
24,655,138.689,113.945,154.823,654.63,0.97520245,,Maximum,1.316226113
4,649,163.192,100.215,177.389,648.935,0.966718608,,Sum,12.74705933
14,648,151.881,104.242,166.645,648.148,0.965546213,,Count,11
25,640,144.266,107.194,161.197,639.766,0.953059546,,,0
37,640,146.917,65.825,166.37,639.616,0.952836091,,,
19,636,152.839,111.46,189.687,635.803,0.947155864,,,
27,633,140.758,93.454,153.914,632.806,0.942691233,,,
29,622,160.838,90.358,183.451,622.26,0.926980854,,,
40,615,150.775,128.604,174.313,614.876,0.915980908,,,
36,601,156.182,114.963,174.197,600.547,0.894634994,,,
31,599,163.161,91.132,190.132,598.155,0.891071631,,,
11,589,148.534,83,166.053,588.727,0.877026737,,,
3,589,158.346,114.495,167.872,588.401,0.876541095,,,
20,581,164.653,93.667,188.097,580.159,0.864262986,,,
1,578,158.632,125.353,172.149,577.797,0.860744314,,,
7,573,173.275,107.019,189.28,572.95,0.853523737,,,
16,557,152.894,107.422,169.08,556.841,0.829526156,,,
21,554,145.327,100.442,158.79,553.412,0.824417974,,,
35,553,153.412,99.591,174.352,553.088,0.823935311,,,
30,552,150.03,72.667,167.949,551.511,0.821586054,,,
5,540,160.264,98.302,173.089,539.764,0.804086546,,,
22,531,145.644,104.831,158.112,530.093,0.789679655,,,
39,517,169.486,137.264,190.903,516.91,0.770040937,,,
13,509,143.896,99.344,162.679,508.627,0.75770175,,,
