 ,Area,Mean,Min,Max,Length,Length (mm),,,
27,1090,165.953,110.166,195.608,1090.325,1.580165129,,Conversion,690.007
28,858,172.262,119.501,198.681,858.913,1.244788821,,,
37,818,185.241,131.691,199.858,819.19,1.18721984,,,
15,818,174.441,118.579,191.102,817.729,1.18510247,,,
9,795,153.241,119.01,175.031,794.973,1.152123094,,Column1,
16,788,173.331,104.333,197.142,787.465,1.141242045,,,
36,737,174.847,91.147,203.659,736.846,1.06788192,,Mean,1.156761124
35,731,157.447,121.061,171.767,730.426,1.058577667,,Standard Error,0.047731571
4,719,142.147,105.457,156.478,718.968,1.041972038,,Median,1.141242045
11,717,177.109,120.589,197.189,716.812,1.038847432,,Mode,#N/A
12,709,167.983,99.675,198.462,708.259,1.026451906,,Standard Deviation,0.158307711
29,706,174.876,78.652,198.733,705.796,1.022882377,,Sample Variance,0.025061331
5,694,159.695,108.4,179.126,693.593,1.005197049,,Kurtosis,5.469014493
38,689,183.145,120.862,208.234,688.997,0.998536247,,Skewness,2.144759008
31,688,170.384,124.538,193.69,688.31,0.997540605,,Range,0.553713223
6,681,167.88,107.674,184.872,680.817,0.986681295,,Minimum,1.026451906
24,680,146.558,108.386,171.661,680.139,0.985698696,,Maximum,1.580165129
18,680,161.787,78.667,184.711,679.292,0.984471172,,Sum,12.72437236
33,674,159.185,105.188,190.61,673.644,0.976285748,,Count,11
10,672,140.982,56.88,166.143,672.193,0.974182871,,,0
40,667,167.455,75.305,211.603,667.276,0.967056856,,,
22,659,144.941,36.237,172.343,658.693,0.954617852,,,
21,652,146.566,102.56,163.875,651.893,0.944762879,,,
34,649,157.064,96.954,175.885,648.916,0.94044843,,,
32,645,150.767,116.704,171.554,644.758,0.934422404,,,
39,645,146.641,73.198,171.117,644.744,0.934402115,,,
7,644,152.849,67.037,175.594,644.029,0.933365893,,,
25,634,163.831,85.041,184.505,634.54,0.919613859,,,
2,630,154.76,95.766,166.534,629.62,0.912483497,,,
3,630,150.789,47.305,167.738,629.566,0.912405236,,,
30,627,146.264,64.742,168.637,626.574,0.908069049,,,
14,603,189.327,102.258,211.637,602.829,0.873656354,,,
26,600,157.705,83.788,174.05,600.242,0.869907117,,,
13,599,160.742,116.428,178.993,598.972,0.868066556,,,
17,595,161.604,71.769,178.499,594.271,0.861253581,,,
23,593,150.631,46.533,177.186,592.06,0.858049266,,,
19,590,157.265,113.21,180.381,589.287,0.854030466,,,
1,587,141.748,96.698,161.863,586.574,0.850098622,,,
8,585,151.262,70.269,179.608,584.371,0.846905901,,,
20,578,149.054,110.392,173.561,577.631,0.837137884,,,
