 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,244,163.268,57.645,189.5,243.784,0.359863308,,Conversion,677.435
27,211,162.15,20.965,196.124,210.624,0.310913962,,,
7,197,149.717,48.456,174.71,196.985,0.290780665,,,
31,193,173.441,104.333,197.314,192.54,0.28421915,,,
35,162,156.041,87.449,189.715,162.887,0.240446685,,Column1,
26,143,162.106,53.4,182.634,142.246,0.209977341,,,
4,141,148.704,102.75,174.274,140.91,0.208005196,,Mean,0.198680759
38,139,140.985,80.333,160.926,138.679,0.204711891,,Standard Error,0.014573467
34,120,143.949,55.788,165.14,119.655,0.176629492,,Median,0.173166429
2,119,156.654,54.163,187.565,118.99,0.175647848,,Mode,#N/A
5,116,157.631,98.974,172.961,115.628,0.17068501,,Standard Deviation,0.065174526
3,108,174.007,111.253,197.841,107.489,0.158670574,,Sample Variance,0.004247719
21,106,155.084,62.077,184.801,105.951,0.156400245,,Kurtosis,0.559098276
8,105,192.474,65.546,225.818,104.686,0.154532907,,Skewness,1.242459534
25,104,140.314,73.65,163.561,103.316,0.152510573,,Range,0.219249079
30,103,171.448,103.333,189.923,102.494,0.151297172,,Minimum,0.140614229
14,98,153.829,95.714,172.47,97.587,0.144053673,,Maximum,0.359863308
23,97,131.381,62.803,165.636,96.481,0.142421044,,Sum,3.973615181
39,95,138.01,79.078,165.764,95.677,0.141234214,,Count,20
24,96,140.456,65.885,166.449,95.257,0.140614229,,,0
22,94,133.708,63.876,174.328,95.252,0.140606848,,,
13,94,129,70.876,151.259,93.585,0.138146095,,,
16,93,150.483,99.333,169.755,92.481,0.136516419,,,
29,93,151.284,30.667,196.093,92.377,0.136362898,,,
19,92,91.899,52.925,111.912,91.896,0.135652867,,,
37,92,137.799,56,160.224,91.208,0.134637271,,,
1,90,177.328,89.333,199.689,89.544,0.132180947,,,
28,88,141.567,31.295,181.883,87.441,0.12907659,,,
10,86,196.626,130.667,210.148,85.408,0.126075564,,,
18,84,143.806,85.036,191.3,83.77,0.12365762,,,
15,82,126.085,66.733,168.306,81.683,0.120576882,,,
6,80,108.567,82.491,132.952,80.059,0.118179604,,,
40,77,166.926,135.545,186.758,76.867,0.113467713,,,
9,73,173.498,102.876,205.441,72.72,0.107346092,,,
33,68,104.867,29.187,160.804,67.796,0.100077498,,,
11,68,123.8,105.909,146.428,67.764,0.100030261,,,
32,64,167.211,102.667,190.369,63.576,0.093848118,,,
17,63,125.325,93.289,155.846,62.635,0.092459055,,,
20,61,99.784,42.333,151.191,61.665,0.091027183,,,
12,61,131.793,92.533,144.986,60.32,0.089041753,,,
