 ,Area,Mean,Min,Max,Length,Length (mm),,,
8,171,134.811,85.671,167.29,170.828,0.254609571,,Conversion,670.941
27,170,139.548,72,149.865,169.719,0.252956668,,,
16,167,147.386,113.333,159.347,166.787,0.248586686,,,
21,144,140.141,79.636,174.711,143.929,0.214518117,,,
39,141,141.058,63.708,173.983,140.984,0.210128759,,Column1,
30,133,128.831,74.642,145.534,132.869,0.198033806,,,
3,133,121.619,74.958,151.98,132.181,0.197008381,,Mean,0.211622455
22,126,114.667,62.379,133.029,126.585,0.188667856,,Standard Error,0.008292546
37,127,152.296,61.667,179.276,126.252,0.188171538,,Median,0.198033806
38,126,163.826,62.667,180.756,125.933,0.187696087,,Mode,#N/A
1,126,146.187,67.153,169.621,125.781,0.187469539,,Standard Deviation,0.027503265
4,124,134.703,96.094,159.967,124.275,0.18522493,,Sample Variance,0.00075643
33,124,123.755,52.689,158.224,123.537,0.184124983,,Kurtosis,-1.113632745
24,118,141.192,73.634,153.481,117.814,0.175595172,,Skewness,0.835250628
25,118,126.43,94.474,153.215,117.184,0.174656192,,Range,0.067140032
5,116,124.749,46.089,162.313,115.77,0.172548704,,Minimum,0.187469539
23,115,135.704,70.724,163.666,115.076,0.171514336,,Maximum,0.254609571
11,113,121.773,58.644,145.544,112.39,0.167511003,,Sum,2.327847009
35,112,131.904,59.736,162.333,111.203,0.165741846,,Count,11
6,111,132.87,78.958,159.794,110.487,0.164674688,,,0
19,107,145.782,104,169.605,106.834,0.159230096,,,
29,107,133.964,58.628,151.314,106.286,0.158413333,,,
7,106,129.679,73.333,166.168,105.413,0.157112175,,,
2,106,131.568,75.333,160.667,105.366,0.157042124,,,
31,100,157.583,94.481,181.022,100.389,0.149624185,,,
28,99,131.176,100,161.694,98.916,0.147428761,,,
9,98,153.956,99.21,167.383,97.551,0.145394304,,,
26,98,110.607,50.667,142.593,97.54,0.14537791,,,
13,98,120.254,51.587,155.649,97.307,0.145030636,,,
10,95,139.769,86.145,165.117,94.791,0.141280679,,,
14,93,125.455,51.766,149.954,92.14,0.137329512,,,
34,86,138.744,114.333,160.867,85.185,0.126963474,,,
36,84,126.288,48.333,156.756,83.446,0.124371592,,,
18,83,127.556,102.338,156.45,83.045,0.123773923,,,
40,83,121.286,49.8,163.386,83.014,0.12372772,,,
17,81,151.648,104.402,188.1,80.954,0.120657405,,,
15,79,90.864,30.901,129.913,78.79,0.117432084,,,
20,78,131.56,94.239,148.458,78.421,0.11688211,,,
32,74,129.505,48.696,165.454,73.381,0.109370272,,,
12,67,125.358,76.902,158.781,66.947,0.099780756,,,
