 ,Area,Mean,Min,Max,Length,Length (mm),,,
39,913,159.285,99.333,177.327,912.894,1.350822573,,Conversion,675.806
15,892,156.712,116.187,179.496,891.624,1.319349044,,,
23,808,159.625,127.882,179.199,807.096,1.194271729,,,
16,782,160.887,95.966,185.29,782.088,1.157267026,,,
11,774,164.102,114.592,182.987,773.71,1.144869977,,Column1,
7,743,171.692,96.87,193.05,743.715,1.100485938,,,
37,725,163.879,118.622,176.337,724.969,1.072747209,,Mean,1.052661045
35,725,164.532,80.896,185.177,724.274,1.071718807,,Standard Error,0.027989376
33,688,163.051,119.56,180.771,687.874,1.017857196,,Median,1.011495163
30,688,162.326,114.691,186.991,687.153,1.016790321,,Mode,#N/A
3,680,143.872,48.333,162.853,679.996,1.006200004,,Standard Deviation,0.125172294
20,673,167.86,114.981,190.294,673.424,0.99647532,,Sample Variance,0.015668103
24,663,154.102,85.169,168.982,663.043,0.981114403,,Kurtosis,0.783574864
38,662,165.418,95,185.028,661.735,0.979178936,,Skewness,1.201810972
22,656,160.802,106.759,186.258,655.502,0.969955875,,Range,0.432591602
34,639,173.85,87.333,188.133,638.584,0.944922063,,Minimum,0.918230972
28,638,178.549,108.4,201.496,637.699,0.943612516,,Maximum,1.350822573
14,635,151.668,110.492,172.73,634.71,0.939189649,,Sum,21.05322089
2,628,151.606,120.25,170.245,627.257,0.928161336,,Count,20
31,621,173.518,122.317,197.212,620.546,0.918230972,,,0
25,617,157.91,94.67,171.902,616.897,0.912831493,,,
32,602,147.684,96.869,166.687,601.706,0.890353149,,,
40,599,150.877,92.8,174.169,599.001,0.886350521,,,
26,589,157.161,91.816,171.324,588.252,0.870445069,,,
36,588,173.226,49.333,194.29,587.409,0.869197669,,,
27,585,171.997,90.333,186.462,584.561,0.864983442,,,
8,576,158.65,111.453,176.981,575.591,0.851710402,,,
21,560,168.79,85.392,189.075,559.864,0.828438931,,,
9,551,164.354,118.667,187.308,551.082,0.815444077,,,
12,546,167.45,111.333,186.983,545.203,0.806744835,,,
6,546,150.392,98.333,171.004,545.144,0.806657532,,,
13,537,153.127,117.523,167.804,537.117,0.794779863,,,
17,532,179.03,72.468,201.033,531.379,0.786289261,,,
10,524,160.715,57.577,188.011,523.71,0.774941329,,,
5,522,159.548,86.621,178.284,521.699,0.771965623,,,
4,516,161.253,73.791,186.486,515.925,0.763421751,,,
1,515,173.209,115.932,188.853,514.766,0.761706762,,,
29,502,162.236,74.668,188.294,504.244,0.746137205,,,
19,501,163.467,92.308,183.912,501.193,0.741622596,,,
18,502,162.969,113.436,183.836,501.157,0.741569326,,,
