 ,Area,Mean,Min,Max,Length,Length (mm),,,
4,850,173.722,107.017,193.461,849.651,1.247543899,,Conversion,681.059
7,824,181.981,118.461,201.403,823.435,1.209050905,,,
27,798,163.983,112.532,173.951,797.43,1.170867722,,,
2,718,182.54,134.612,200.9,717.317,1.053237678,,,
17,713,179.869,93.099,198.537,713.869,1.048174975,,Column1,
36,702,153.973,79.848,171.351,701.186,1.029552506,,,
31,683,179.623,109.33,202.097,683.003,1.002854378,,Mean,1.067573241
14,683,159.809,42.564,178.103,682.726,1.002447659,,Standard Error,0.028646107
13,682,164.754,102.703,184.948,681.757,1.001024874,,Median,1.029552506
40,677,191.17,148.512,205.867,676.943,0.993956471,,Mode,#N/A
16,671,173.435,85.706,208.907,670.567,0.98459458,,Standard Deviation,0.095008389
12,653,163.832,103.467,180.152,652.558,0.958151937,,Sample Variance,0.009026594
23,636,161.742,118.557,178.306,635.104,0.932524201,,Kurtosis,-0.346618057
28,626,189.893,124.379,203.462,625.782,0.918836694,,Skewness,1.12381867
38,626,169.672,110.015,186.473,625.353,0.918206793,,Range,0.262949319
25,625,163.161,113.121,177.711,624.138,0.916422806,,Minimum,0.98459458
30,623,162.575,84.638,180.017,622.437,0.913925225,,Maximum,1.247543899
15,618,157.524,103.097,171.828,617.284,0.906359067,,Sum,11.74330565
5,600,159.404,131.83,176.966,599.918,0.880860542,,Count,11
21,590,169.84,108.878,182.674,589.492,0.86555203,,,0
26,574,182.257,152.667,206.39,573.71,0.842379295,,,
9,566,164.985,120.337,184.195,565.343,0.830094015,,,
37,564,151.046,67.807,180.256,564.021,0.828152921,,,
35,563,149.376,125.2,163.989,563.645,0.827600839,,,
33,563,166.435,62,186.562,562.441,0.825833004,,,
22,562,165.47,99.832,180.885,561.691,0.824731778,,,
32,560,170.14,137.97,198.643,559.7,0.82180839,,,
34,554,170.762,114.648,195.136,555.784,0.816058521,,,
3,550,182.172,151.75,198.532,549.251,0.806466106,,,
10,549,164.54,139.964,186.189,548.568,0.805463256,,,
20,543,180.744,127.74,208.704,542.511,0.796569754,,,
6,541,148.131,92.693,171.569,540.628,0.793804942,,,
8,538,188.651,114.709,209.101,537.585,0.7893369,,,
1,521,161.211,114.253,186.783,520.694,0.764535818,,,
19,519,159.69,131.022,181.475,518.921,0.76193252,,,
24,510,162.342,75.631,180.388,510.259,0.749214092,,,
11,508,178.729,126,199.244,507.517,0.745188009,,,
39,507,168.795,136.985,186.995,506.091,0.743094211,,,
29,504,154.618,126.596,172.692,504.151,0.740245706,,,
18,465,156.23,89.605,182.78,464.894,0.682604591,,,
