 ,Area,Mean,Min,Max,Length,Length (mm),,,
35,665,131.219,72.538,143.297,665.24,0.989900703,,Conversion,672.027
26,635,138.881,60.191,157.843,634.514,0.944179326,,,
31,610,129.239,85.667,151.084,610.035,0.907753706,,,
38,603,131.272,93.978,156.952,602.265,0.896191671,,Column1,
1,595,130.409,57.467,149.963,594.315,0.884361789,,,
33,586,132.423,74.344,155.332,585.905,0.871847411,,Mean,0.770761219
4,566,140.465,98.233,153.417,565.643,0.841696837,,Standard Error,0.025838938
18,528,159.025,107,176.456,527.76,0.78532559,,Median,0.75882963
10,521,142.992,101.113,158.868,520.613,0.7746906,,Mode,#N/A
24,517,137.779,64.919,151.907,516.144,0.76804057,,Standard Deviation,0.115555246
21,504,146.963,116.663,177.508,503.764,0.749618691,,Sample Variance,0.013353015
7,484,146.126,119.901,166.028,484.123,0.720392187,,Kurtosis,-0.977413405
40,474,129.101,73.664,145.111,473.125,0.704026773,,Skewness,0.303294787
11,470,134.809,91.524,159.633,470.031,0.699422791,,Range,0.399128309
14,468,129.074,84,139.565,467.841,0.696163993,,Minimum,0.590772395
36,448,133.645,87.855,154.514,447.918,0.666517863,,Maximum,0.989900703
34,445,125.617,36.507,157.825,444.72,0.661759126,,Sum,15.41522439
15,436,126.53,80.086,142.092,435.646,0.648256692,,Count,20
6,413,140.261,101.693,157.611,412.83,0.614305675,,,0
19,397,140.261,98.263,158.226,397.015,0.590772395,,,
12,377,125.107,83.506,143.56,376.32,0.559977501,,,
13,374,127.613,82.711,145.6,374.06,0.556614541,,,
27,373,126.901,82.72,147.489,372.88,0.554858659,,,
30,356,127.305,76,163.267,355.579,0.529114158,,,
8,344,131.288,79.667,146.066,343.214,0.510714599,,,
20,340,139.415,92.667,150.82,340.091,0.506067465,,,
37,328,138.755,92.333,158.62,327.736,0.487682787,,,
39,327,133.037,97.68,155.055,327.141,0.486797405,,,
32,318,139.054,70.58,154.165,317.247,0.472074783,,,
28,301,154.833,80.667,184.747,300.913,0.447769212,,,
2,296,132.375,43.667,144.983,295.288,0.439399012,,,
23,293,142.922,85,153.296,292.965,0.435942306,,,
9,283,118.672,90.871,134.652,282.697,0.420663158,,,
22,263,134.177,83.314,151.82,263.116,0.391525936,,,
17,263,132.712,90.653,161.258,262.662,0.390850368,,,
29,242,150.131,96.178,173.053,241.955,0.360037618,,,
25,239,120.913,80.667,142.885,238.35,0.35467325,,,
16,235,124.265,95.867,132.244,234.601,0.349094605,,,
3,221,122.56,89.502,135.478,220.558,0.328198123,,,
5,177,128.278,93.323,147.73,176.84,0.263144189,,,
