 ,Area,Mean,Min,Max,Length,Length (mm),,,
10,51,144.793,117.714,179.915,51.394,0.076603648,,Conversion,670.908
11,48,145.199,120.729,178.466,47.537,0.070854722,,,
23,43,121.875,102.084,162.024,42.477,0.063312705,,,
16,36,146.151,105.662,178.823,35.416,0.052788162,,,
14,34,127.947,108.025,170,33.292,0.049622303,,Column1,
18,33,136.795,110.99,182.116,32.757,0.048824876,,,
13,33,124.11,98.531,153.667,32.663,0.048684768,,Mean,0.046835632
21,32,157.099,140.333,170.268,31.439,0.046860374,,Standard Error,0.002547133
36,31,134.923,123.613,149.053,30.22,0.045043434,,Median,0.043429203
24,31,125.89,107.069,142.932,30.06,0.044804951,,Mode,#N/A
39,28,166.472,153.348,183.222,28.214,0.042053456,,Standard Deviation,0.011391124
33,28,141.508,133.129,164.434,27.905,0.041592886,,Sample Variance,0.000129758
3,28,149.259,136.167,167.333,27.659,0.041226219,,Kurtosis,1.826139575
15,27,121.951,99.015,151,27.022,0.040276759,,Skewness,1.537586609
38,27,174.84,157.36,198.31,26.401,0.039351148,,Range,0.040583806
20,26,85.625,66.012,109.686,25.962,0.038696811,,Minimum,0.036019842
35,25,133.956,122.712,154.333,24.866,0.037063204,,Maximum,0.076603648
27,25,103.627,86.665,140.009,24.791,0.036951415,,Sum,0.936712634
12,25,135.848,107.333,156.804,24.207,0.036080953,,Count,20
29,25,170.144,156.166,194.19,24.166,0.036019842,,,0
32,23,138.035,118.475,165.269,22.744,0.033900326,,,
4,23,142.292,134.411,160.574,22.361,0.033329458,,,
22,22,148.588,135.375,166.328,21.697,0.032339754,,,
31,22,151.6,138.771,167.213,21.213,0.031618344,,,
26,21,144.361,135.099,152.584,20.616,0.030728505,,,
19,21,118.974,98.04,158,20.025,0.02984761,,,
17,21,128.46,118,143,20,0.029810347,,,
25,20,158.768,151.687,165.458,19.235,0.028670101,,,
34,20,139.758,117.479,159.116,19.235,0.028670101,,,
40,20,173.637,161.626,181.816,19.235,0.028670101,,,
37,20,133.047,122.455,140,19.105,0.028476334,,,
28,20,165.55,146.667,187.667,19,0.028319829,,,
7,19,124.499,97.856,153.718,18.028,0.026871046,,,
9,19,146.804,135.502,158.104,18.028,0.026871046,,,
30,18,131.304,110.345,161.333,17.507,0.026094487,,,
1,18,162.972,152.683,189.364,17.464,0.026030395,,,
5,18,140.325,120.652,150.652,17.029,0.02538202,,,
2,17,151.056,145.719,157.468,16.492,0.024581612,,,
6,17,146.011,137.06,154.193,16.279,0.024264132,,,
8,17,138.545,119.337,147.454,16.279,0.024264132,,,
