 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,1107,155.075,48.179,179.787,1106.461,1.638796031,,Conversion,675.167
11,963,160.027,98.404,188.23,962.933,1.426214551,,,
39,962,154.167,91.837,177.521,961.306,1.423804777,,,
3,910,157.962,97.605,177.597,909.939,1.347724341,,,
33,842,162.896,121.504,179.816,841.52,1.246387931,,Column1,
29,824,179.291,109.424,201.621,823.549,1.219770812,,,
2,822,154.07,119.057,170.192,822.177,1.217738722,,Mean,1.206145961
30,821,176.44,131.07,200.755,821.275,1.216402757,,Standard Error,0.033891717
31,801,160.335,95.071,182.389,800.501,1.185634073,,Median,1.174843409
21,795,165.135,39.333,189.62,794.079,1.176122352,,Mode,#N/A
20,793,167.306,102.659,205.038,792.352,1.173564466,,Standard Deviation,0.151568364
14,793,168.369,114.79,186.147,792.222,1.173371921,,Sample Variance,0.022972969
19,780,172.157,90.179,204.207,779.626,1.154715796,,Kurtosis,2.289689616
16,749,156.33,65.224,179.243,748.433,1.108515375,,Skewness,1.461474682
40,743,182.918,138.078,198.276,743.164,1.10071138,,Range,0.596871589
23,739,160.694,76.999,175.098,738.317,1.093532415,,Minimum,1.041924442
17,724,154.631,110.399,172.545,723.37,1.071394188,,Maximum,1.638796031
34,717,155.584,104.934,172.918,716.383,1.061045638,,Sum,24.12291922
5,706,151.63,63,178.282,705.919,1.04554725,,Count,20
35,703,187.849,106.574,201.738,703.473,1.041924442,,,0
13,682,148.655,92,170.643,681.9,1.009972348,,,
12,679,162.709,103.421,180.991,678.687,1.005213525,,,
27,675,152.993,121.49,177.24,674.992,0.999740805,,,
6,674,159.319,89,169.434,674.486,0.998991361,,,
32,667,165.34,83.893,175.354,666.765,0.987555671,,,
37,666,159.861,126.509,181.463,665.06,0.98503037,,,
4,656,154.757,99.424,170.358,655.352,0.970651705,,,
7,654,158.344,106.582,174.56,654,0.968649238,,,
24,652,167.428,100.715,179.962,651.525,0.964983478,,,
22,650,181.093,124.487,197.047,649.184,0.961516188,,,
36,648,169.044,112,187.002,647.346,0.958793898,,,
18,638,159.898,100.627,182.3,637.359,0.944002002,,,
15,624,161.644,111,173.143,623.669,0.923725538,,,
8,602,172.999,132.678,191.187,601.719,0.891215062,,,
10,568,161.428,112.632,188.117,567.866,0.841074875,,,
26,566,148.853,91.316,166.773,565.219,0.837154363,,,
9,564,167.507,122.835,192.373,563.511,0.834624619,,,
25,562,158.738,124.097,172.251,561.428,0.831539456,,,
28,561,184.19,147.886,200.88,560.667,0.830412328,,,
1,560,169.239,140.42,185.446,559.459,0.828623141,,,
