 ,Area,Mean,Min,Max,Length,Length (mm),,,
9,848,153.824,35.78,220.95,847.567,1.265378546,,Conversion,669.813
3,829,138.057,50.121,194.473,829.015,1.237681263,,,
32,789,157.409,94.024,227.85,788.133,1.176646318,,,
15,787,138.789,85.058,174.895,786.71,1.174521844,,,
2,753,151.047,58.568,212.337,752.616,1.12362107,,Column1,
34,727,129.324,48.247,187.662,726.335,1.084384746,,,
6,706,136.771,54.333,192.975,705.758,1.053664232,,Mean,1.049398414
38,699,171.917,100.997,206.117,698.932,1.043473328,,Standard Error,0.021785889
26,694,131.899,45.858,176.853,693.291,1.035051574,,Median,1.018782854
11,683,168.208,66.498,206.049,683.014,1.019708486,,Mode,#N/A
28,682,122.36,54.396,163.575,681.774,1.017857223,,Standard Deviation,0.097429459
25,675,135.246,60.158,179.977,675.139,1.007951473,,Sample Variance,0.0094925
5,671,129.957,48.46,194.212,671.308,1.002231966,,Kurtosis,0.031923653
1,663,161.48,56.36,197.374,662.562,0.989174591,,Skewness,1.013095886
24,657,122.893,67.374,204.784,656.648,0.980345261,,Range,0.325123579
29,656,130.836,54,182.494,655.806,0.979088193,,Minimum,0.940254967
31,642,166.687,44.524,216.092,641.459,0.957668782,,Maximum,1.265378546
37,639,170.304,94.333,218.695,638.614,0.953421328,,Sum,20.98796828
7,634,158.68,51.823,223.556,633.538,0.945843094,,Count,20
17,630,130.165,62.266,174.211,629.795,0.940254967,,,0
20,623,133.706,54.395,175.781,622.681,0.929634092,,,
27,616,135.06,61.188,178.126,617.735,0.922249941,,,
12,618,171.938,106.329,218.801,617.234,0.921501971,,,
36,616,148.536,93.925,191.585,615.668,0.919164005,,,
8,610,174.558,47.013,247.091,610.083,0.910825857,,,
22,607,124.472,35.235,163.528,606.826,0.905963306,,,
33,607,151.569,97.739,176.404,606.353,0.905257139,,,
30,606,173.13,98.697,225.457,605.658,0.904219536,,,
4,604,141.73,48.708,192.287,604.076,0.901857683,,,
40,604,133.107,45.09,170.746,603.513,0.90101715,,,
10,599,127.769,63.719,203.243,599.145,0.894495926,,,
18,593,147.766,85.302,189.088,592.941,0.88523364,,,
35,590,141.705,56.946,184.92,589.361,0.879888865,,,
14,581,149.29,89,181.4,580.401,0.866511997,,,
23,580,141.823,73.911,185.564,580.148,0.866134279,,,
21,574,138.099,39.111,183.647,573.938,0.856863035,,,
39,572,129.686,51.732,184.078,572.135,0.854171239,,,
19,544,134.527,77.883,182.51,543.528,0.811462304,,,
16,536,134.138,63.625,162.118,535.963,0.800168107,,,
13,533,154.998,52.76,215.298,532.763,0.795390654,,,
