 ,Area,Mean,Min,Max,Length,Length (mm),,,
28,797,159.868,52.954,179.457,796.415,1.195321165,,Conversion,666.277
3,660,168.741,104.582,187.129,660.104,0.990735085,,,
9,649,174.034,65.333,195.94,648.724,0.973655101,,,
5,597,154.567,96.311,168.153,596.101,0.894674437,,,
23,590,159.902,90.215,178.312,589.176,0.884280862,,Column1,
38,554,180.349,149.633,190.832,553.256,0.830369351,,,
35,521,148.336,56.36,163.101,520.074,0.780567242,,Mean,0.799802935
20,516,164.718,92.335,187.235,516.048,0.77452471,,Standard Error,0.029083455
17,510,156.465,98.667,170.87,509.532,0.764744993,,Median,0.754451977
10,507,166.978,116.309,184.593,506.96,0.760884737,,Mode,#N/A
40,499,164.852,94.536,186.217,498.388,0.748019217,,Standard Deviation,0.130065165
14,492,161.359,82.822,174.311,491.433,0.737580616,,Sample Variance,0.016916947
7,488,169.149,83.333,187.287,487.896,0.732272013,,Kurtosis,3.428196192
19,488,175.884,127.115,194.494,487.324,0.731413511,,Skewness,1.807069494
27,483,166.946,67.971,182.066,482.445,0.724090731,,Range,0.51544928
34,472,147.391,107.793,166.645,472.182,0.708687228,,Minimum,0.679871885
15,471,157.993,122.667,169.631,470.436,0.706066696,,Maximum,1.195321165
31,460,156.502,103.878,171.291,459.349,0.68942647,,Sum,15.9960587
1,459,165.758,100.81,184.226,458.98,0.688872646,,Count,20
24,453,171.289,98.821,185.959,452.983,0.679871885,,,0
12,449,151.226,54.243,165.655,448.355,0.672925825,,,
36,440,148.465,83.693,168.933,439.498,0.659632555,,,
29,437,157.145,94.722,173.606,436.186,0.65466165,,,
11,435,173.643,126.333,184.709,434.763,0.652525901,,,
33,430,151.058,84.945,162.443,429.828,0.645119072,,,
25,416,159.011,85.916,178.116,415.336,0.623368359,,,
6,410,160.836,94.975,178.325,409.693,0.614898908,,,
30,408,173.9,121.591,193.362,407.774,0.612018725,,,
37,406,166.939,119,182.473,405.475,0.608568208,,,
8,394,172.709,114.442,191.043,393.822,0.591078485,,,
18,389,157.088,84.333,170.043,388.224,0.582676574,,,
26,383,156.011,106.6,166.014,382.611,0.57425215,,,
4,368,148.485,91.993,165.935,367.644,0.55178852,,,
13,367,165.175,93.04,183.424,366.283,0.549745826,,,
32,363,165.033,107.478,182.831,364.159,0.546557963,,,
22,364,158.896,70.754,174.722,363.212,0.545136632,,,
16,362,153.206,87.987,180.442,361.254,0.542197915,,,
39,361,153.649,109.691,168.326,360.293,0.540755572,,,
2,359,173.924,140.333,194.716,358.101,0.537465649,,,
21,357,187.708,142.027,197.203,356.502,0.535065746,,,
