 ,Area,Mean,Min,Max,Length,Length (mm),,,
24,795,152.834,77.333,175.624,794.593,1.179040319,,Conversion,673.932
9,760,180.622,151.137,199.07,759.433,1.126868883,,,
38,752,160.029,130.577,179.69,752.017,1.115864805,,,
23,745,173.216,94.181,198.275,744.916,1.105328134,,Column1,
15,721,186.123,120.333,207.4,720.377,1.068916449,,,
19,702,169.441,128.54,188.116,701.834,1.041401803,,Mean,0.957333381
4,665,165.702,133.667,178.22,664.919,0.986626247,,Standard Error,0.02548321
26,660,151.009,68.333,172.189,659.126,0.978030424,,Median,0.931939721
20,642,165.852,88.561,179.968,642.085,0.952744491,,Mode,#N/A
40,628,150.193,94.406,170.704,628.106,0.932002042,,Standard Deviation,0.113964381
25,628,143.691,101.333,160.056,628.022,0.9318774,,Sample Variance,0.01298788
39,623,150.42,108.977,175.626,622.332,0.923434412,,Kurtosis,-0.948582776
36,614,158.396,106.291,172.907,614.02,0.911100823,,Skewness,0.514175422
16,595,167.717,89.216,187.204,594.615,0.882307117,,Range,0.365430043
18,579,171.344,116.221,193.66,578.291,0.858085089,,Minimum,0.813610275
11,570,168.759,123.002,177.591,569.191,0.844582243,,Maximum,1.179040319
13,566,157.611,138.473,168.287,565.825,0.839587674,,Sum,19.14666762
14,562,159.045,102.333,177.496,561.98,0.83388235,,Count,20
22,554,171.028,100.804,192.216,553.552,0.821376637,,,0
2,549,163.897,82.954,195.891,548.318,0.813610275,,,
37,549,151.098,82.811,170.472,548.248,0.813506407,,,
6,540,165.49,89.945,186.729,539.461,0.800468,,,
31,539,146.81,108.822,164.828,538.555,0.79912365,,,
21,538,157.872,77.054,172.786,537.041,0.796877133,,,
17,535,188.178,123.884,203.682,534.894,0.793691352,,,
1,514,163.053,99.034,187.853,514.473,0.763390075,,,
33,513,167.113,87.667,184.238,512.95,0.761130203,,,
32,510,147.034,86.333,165.947,509.298,0.755711259,,,
34,505,156.971,121.176,171.706,504.889,0.749169056,,,
30,502,182.67,100.45,204.85,501.672,0.744395577,,,
28,478,172.156,139.458,180.193,477.105,0.707942344,,,
27,472,187.224,125.312,212.009,471.42,0.699506775,,,
5,468,151.849,89.639,175.927,467.126,0.693135212,,,
12,462,158.337,124.833,178.115,461.752,0.685161114,,,
29,456,154.853,54.586,183.168,455.453,0.675814474,,,
7,446,158.574,92.613,175.096,445.788,0.661473264,,,
35,443,152.554,81.44,171.046,444.394,0.659404806,,,
3,427,152.656,117.229,166.973,426.313,0.63257569,,,
10,393,158.693,86.031,177.016,392.187,0.581938534,,,
8,344,160.547,94.731,182.283,343.809,0.510153843,,,
