 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,764,167.319,110.599,184.083,763.833,1.119193828,,Conversion,682.485
2,783,155.222,80.459,177.507,782.988,1.147260379,,,
3,550,146.335,85,167.791,549.37,0.80495542,,,
4,595,154.058,114.862,171.139,594.807,0.871531242,,Column1,
5,527,141.919,106.65,167.095,526.628,0.771633076,,,
6,758,146.702,103.667,164.008,757.958,1.110585581,,Mean,1.066421826
7,699,154.043,98.925,164.313,698.459,1.023405643,,Standard Error,0.05856247
8,990,155.823,106.778,174.806,990.179,1.450843608,,Median,1.074967948
9,425,162.43,114,187.552,425.481,0.623429086,,Mode,#N/A
10,812,161.307,128.823,172.312,811.611,1.189199763,,Standard Deviation,0.261899326
11,810,166.466,132.39,190.001,809.479,1.186075884,,Sample Variance,0.068591257
12,710,154.465,103.938,173.982,709.341,1.039350315,,Kurtosis,0.21640345
13,1128,170.965,121.333,189.67,1128.606,1.653671509,,Skewness,0.448453464
14,779,145.903,97,159.175,778.606,1.140839725,,Range,1.030242423
15,677,140.052,117.514,152.499,676.978,0.991930958,,Minimum,0.623429086
16,595,135.906,76.804,147.978,595.043,0.871877038,,Maximum,1.653671509
17,1012,157.115,87.962,190.481,1011.176,1.48160912,,Sum,21.32843652
18,797,148.388,98.333,166.086,796.958,1.167729694,,Count,20
19,677,141.713,121.562,161.643,677.064,0.992056968,,,0
20,472,144.786,103.422,158.647,471.773,0.691257683,,,
21,590,156.104,98.656,170.404,589.919,0.86436918,,,
22,755,144.929,91.9,162.108,754.356,1.105307809,,,
23,623,132.176,72.793,146.813,622.53,0.912151915,,,
24,549,133.693,96.351,149.279,548.727,0.804013275,,,
25,604,147.311,115.907,160.518,603.941,0.884914687,,,
26,744,149.257,87.588,163.462,743.68,1.089664974,,,
27,592,153.649,96.83,169.159,591.159,0.86618607,,,
28,780,147.677,100.929,165.001,780.021,1.142913031,,,
29,733,152.432,125,161.259,732.28,1.072961311,,,
30,817,150.241,96.212,162.481,816.347,1.196139109,,,
31,452,142.584,86.841,157.756,451.938,0.662194774,,,
32,635,140.051,87.667,160.237,634.727,0.93002337,,,
33,592,137.782,98.123,152.551,591.518,0.866712089,,,
34,698,135.314,86.404,155.785,697.217,1.021585822,,,
35,844,141.339,79.404,154.219,843.666,1.236167828,,,
36,695,139.142,66.579,152.266,694.909,1.018204063,,,
37,519,133.459,83.507,162.512,518.827,0.760202788,,,
38,434,142.751,99.928,161.713,434.038,0.635967091,,,
39,640,154.182,111.932,166.924,639.047,0.93635318,,,
40,448,136.039,90.869,156.685,447.209,0.655265683,,,
