 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,843,187.584,138.631,207.06,844.535,1.273170901,,Conversion,663.332
27,782,150.347,93.36,165.491,781.515,1.178165685,,,
28,776,154.119,89.848,174.053,776.398,1.170451599,,,
10,697,164.756,133.405,176.009,696.307,1.049711155,,Column1,
8,677,177.511,115.781,195.269,676.835,1.020356322,,,
3,658,159.664,120.891,172.889,657.615,0.99138139,,Mean,0.950687891
25,648,151.756,108.176,177.735,648.02,0.976916537,,Standard Error,0.0307742
23,645,165.36,107.76,184.662,644.242,0.971221048,,Median,0.937346608
31,643,181.326,133.109,201.812,642.423,0.968478831,,Mode,#N/A
22,626,153.542,93.046,176.086,625.382,0.94278883,,Standard Deviation,0.137626407
30,619,159.836,91.669,176.533,618.162,0.931904386,,Sample Variance,0.018941028
36,617,172.962,116.203,190.879,616.555,0.929481768,,Kurtosis,0.298632374
2,600,159.02,92.581,183.927,599.434,0.903671163,,Skewness,0.832648224
9,567,174.293,140.324,187.355,566.209,0.853583123,,Range,0.502540206
4,559,150.563,87.803,165.509,558.705,0.842270537,,Minimum,0.770630695
15,555,149.91,105.253,163.489,555.107,0.836846406,,Maximum,1.273170901
6,549,154.507,58.333,174.943,549.002,0.82764287,,Sum,19.01375782
24,527,168.399,136.12,186.237,526.802,0.794175466,,Count,20
34,518,160.293,119.049,174.516,518.002,0.780909107,,,0
7,510,156.811,111,171.533,511.184,0.770630695,,,
12,507,164.521,83.446,177.403,506.372,0.763376409,,,
29,499,162.088,86.945,178.015,498.208,0.751068846,,,
14,496,140.125,51.49,156.651,495.725,0.747325623,,,
1,495,153.884,59.676,168.808,494.791,0.74591758,,,
37,491,175.518,134.853,188.926,490.998,0.740199478,,,
18,479,157.947,118.59,174.879,478.233,0.720955721,,,
26,478,150.23,110.564,180.443,477.942,0.720517026,,,
19,476,137.076,96.898,153.29,475.781,0.717259231,,,
20,464,140.932,67,152.23,463.733,0.69909638,,,
40,432,183.884,105.296,198.946,431.973,0.651216887,,,
35,431,160.73,91.729,174.93,430.63,0.64919226,,,
5,423,154.575,92,169.671,423.14,0.63790078,,,
11,416,158.966,86,174.09,415.48,0.626353018,,,
17,414,138.132,92.375,156.816,413.887,0.623951505,,,
33,410,161.938,104.333,176.518,409.953,0.61802084,,,
13,399,145.423,124.178,158.196,398.592,0.60089367,,,
32,390,164.153,101.858,183.03,390.002,0.587943895,,,
39,380,188.761,104.825,204.452,379.204,0.571665471,,,
21,363,157.578,105.503,174.436,363.011,0.547253864,,,
16,347,140.235,69.897,161.763,346.538,0.522420146,,,
