 ,Area,Mean,Min,Max,Length,Length (mm),,,
37,217,145.222,87.312,156.246,216.759,0.317851283,,Conversion,681.951
15,185,134.211,93.213,156.559,186.141,0.272953629,,,
32,182,160.399,95.749,175.427,181.339,0.265912067,,,
12,179,136.189,80.527,154.59,179.395,0.263061422,,Column1,
20,166,142.85,84.455,165.377,166.479,0.244121645,,,
14,155,138.181,56.333,151.742,154.353,0.226340309,,Mean,0.215829876
11,154,144.036,85.873,161.262,153.419,0.224970709,,Standard Error,0.00899401
40,151,157.448,98.298,172.554,150.136,0.22015658,,Median,0.213001374
16,150,139.305,78.153,161.245,149.381,0.219049462,,Mode,#N/A
31,149,151.128,65.754,171.531,148.552,0.217833833,,Standard Deviation,0.040222438
18,142,162.341,109.922,178.163,141.961,0.208168915,,Sample Variance,0.001617844
13,134,139.409,106.159,154.744,133.304,0.195474455,,Kurtosis,0.568256041
17,131,148.786,111.526,170.838,130.48,0.191333395,,Skewness,0.956998346
34,131,150.427,105.382,160.777,130.456,0.191298202,,Range,0.149770291
35,129,143.667,81.381,161.565,128.2,0.187990046,,Minimum,0.168080991
39,124,152.988,96.399,166.341,123.06,0.180452848,,Maximum,0.317851283
33,122,155.816,75.36,179.402,121.628,0.17835299,,Sum,4.316597527
36,118,145.485,96.035,155.688,117.695,0.172585714,,Count,20
38,117,154.632,91.391,170.23,116.347,0.170609032,,,0
19,112,151.45,84,176.351,114.623,0.168080991,,,
3,98,177.845,86.303,207.844,97.435,0.142876834,,,
29,95,130.979,92.306,152.029,94.465,0.138521683,,,
9,92,134.214,69.684,157.696,91.015,0.133462668,,,
4,88,150.654,79,190.997,87.785,0.128726257,,,
6,77,159.185,56.428,190.896,76.519,0.112206009,,,
28,77,125.206,57.002,166.761,76.418,0.112057904,,,
24,75,129.266,55.667,163.977,74.307,0.108962374,,,
27,74,141.848,60.733,166.394,73.42,0.107661694,,,
1,73,170.181,118.871,206.664,72.482,0.106286229,,,
7,70,144.918,75.911,172.574,69.789,0.102337265,,,
30,69,121.323,68.529,160.48,68.689,0.100724246,,,
10,69,135.733,83.447,159.613,68.06,0.099801892,,,
26,68,146.209,63.333,181.459,67.602,0.099130289,,,
8,67,145.502,102.153,166.784,66.864,0.0980481,,,
2,66,164.762,111.046,186.28,65.267,0.09570629,,,
5,66,157.784,103.333,190.897,65.196,0.095602177,,,
21,64,157.791,63.448,188.461,63.47,0.093071203,,,
22,62,159.074,84.618,184.63,61.624,0.090364264,,,
25,59,128.861,67.458,156.954,58.523,0.085817016,,,
23,55,148.032,80.262,172.708,54.249,0.079549704,,,
