 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,42,115.956,96.547,145.453,41.977,0.061447321,,Conversion,683.138
2,26,148.645,139.76,158.059,25.554,0.03740679,,,
3,27,132.536,122.244,155.663,26.42,0.03867447,,,
4,18,125.376,109.793,147.715,17.029,0.024927613,,Column1,
5,33,124.257,113.655,133.866,32.699,0.047865878,,,
6,19,108.727,96.467,123.277,18.028,0.026389983,,Mean,0.036245705
7,32,128.332,114.2,157.256,31.016,0.045402247,,Standard Error,0.004048907
8,13,145.706,134.587,157.648,12.806,0.018745846,,Median,0.03740679
9,19,117.993,111.634,122.715,18.385,0.026912571,,Mode,#N/A
10,33,115.596,96.079,140.295,32.899,0.048158644,,Standard Deviation,0.013428706
11,16,136.224,130.239,147.126,15.556,0.022771387,,Sample Variance,0.00018033
,,,,,,,,Kurtosis,-0.733283514
,,,,,,,,Skewness,0.455437965
,,,,,,,,Range,0.042701475
,,,,,,,,Minimum,0.018745846
,,,,,,,,Maximum,0.061447321
,,,,,,,,Sum,0.398702751
,,,,,,,,Count,11
,,,,,,,,,0
