 ,Area,Mean,Min,Max,Length,Length (mm),,,
27,258,147.545,97.667,169.009,257.225,0.37526333,,Conversion,685.452
10,226,157.806,80.611,170.915,225.691,0.32925865,,,
36,218,147.512,111.667,156.553,217.191,0.316858073,,,
14,209,159.332,93,178.173,210.651,0.307316924,,Column1,
26,193,139.154,72.333,155.561,192.97,0.281522266,,,
7,192,127.934,98.933,142.41,192.474,0.280798655,,Mean,0.269846904
25,188,140.16,99.629,152.431,187.898,0.274122769,,Standard Error,0.008380885
2,184,129.186,94,152.246,183.893,0.268279909,,Median,0.259914626
12,182,139.628,97.333,163.847,183.804,0.268150067,,Mode,#N/A
39,179,159.446,96.081,174.417,178.678,0.26067179,,Standard Deviation,0.037480458
21,178,128.638,62.333,152.292,177.64,0.259157461,,Sample Variance,0.001404785
23,175,141.612,81.667,153.736,174.63,0.254766198,,Kurtosis,2.067506503
5,173,127.007,94.663,144.816,172.793,0.252086215,,Skewness,1.402866322
4,170,142.515,83,152.25,169.499,0.247280627,,Range,0.150381062
8,168,139.855,87.535,150.086,167.405,0.244225708,,Minimum,0.224882267
16,167,133.997,88.2,153.916,166.933,0.243537111,,Maximum,0.37526333
1,167,133.017,72.434,148.278,166.915,0.243510851,,Sum,5.396938079
11,163,144.919,102.173,165.395,163.479,0.238498101,,Count,20
20,156,142.676,89.364,157.822,155.427,0.226751107,,,0
17,155,143.17,79.363,161.641,154.146,0.224882267,,,
19,154,145.028,60.665,157.985,153.76,0.224319135,,,
28,150,149.766,93.425,172.134,149.744,0.218460228,,,
31,150,138.165,83.333,157.51,149.112,0.217538208,,,
40,147,152.301,72.086,171.349,146.534,0.213777186,,,
33,147,152.813,70.128,182.136,146.248,0.213359944,,,
13,147,142.233,77.506,162.856,146.196,0.213284081,,,
15,145,141.843,110.667,161.028,145.448,0.21219283,,,
30,140,148.169,88.372,162.479,140.506,0.204982989,,,
9,140,143.842,77.457,164.381,139.897,0.204094524,,,
22,140,153.277,98,170.03,139.316,0.203246909,,,
18,135,139.197,104.861,154.706,134.134,0.195686934,,,
24,130,137.5,89.785,149.207,129.76,0.189305743,,,
34,130,149.159,101.285,161.008,129.518,0.188952691,,,
3,128,135.488,79.667,154.949,127.495,0.186001354,,,
29,128,143.498,85.359,156.34,127.328,0.185757719,,,
38,127,145.823,99.333,160.672,126.117,0.183991002,,,
37,122,151.415,96.215,166.169,121.193,0.176807421,,,
6,120,142.093,100.16,157.198,120.075,0.17517638,,,
35,118,145.328,79.914,161.18,117.054,0.170769069,,,
32,109,157.429,100,177.655,109.038,0.159074596,,,
