 ,Area,Mean,Min,Max,Length,Length (mm),,,
35,980,155.804,108.559,170.306,979.336,1.448068549,,Conversion,676.305
15,959,171.611,112.229,191.121,958.062,1.416612327,,,
38,783,176.951,115.699,195.409,782.483,1.156997213,,,
40,775,147.737,53.157,170.14,775.144,1.1461456,,Column1,
6,772,141.126,118.931,156.322,772.11,1.141659458,,,
29,766,148.058,101.695,160.968,766.461,1.133306718,,Mean,1.043214452
26,712,146.646,86.161,163.461,711.961,1.052721775,,Standard Error,0.036469763
7,706,140.487,86.598,153.333,705.207,1.042735156,,Median,1.03368081
12,702,168.496,95.697,188.708,701.847,1.037766984,,Mode,#N/A
5,702,148.8,90.95,168.061,701.528,1.037295303,,Standard Deviation,0.163097737
21,697,140.25,95,161.088,696.639,1.030066316,,Sample Variance,0.026600872
8,663,149.881,75.637,174.734,662.632,0.97978279,,Kurtosis,1.574054901
3,640,147.651,93,160.412,639.926,0.946209181,,Skewness,1.345262394
9,630,142.588,75.72,161.153,629.737,0.931143493,,Range,0.567297299
28,613,148.071,84.133,166.72,612.611,0.905820599,,Minimum,0.88077125
16,613,153.014,119.88,167.66,612.145,0.90513156,,Maximum,1.448068549
17,612,152.07,79.667,165.782,611.637,0.90438042,,Sum,20.86428904
24,599,147.896,94.591,165.213,598.676,0.88521599,,Count,20
39,597,155.197,104.358,178.443,596.811,0.882458358,,,0
11,596,165.149,129.386,180.363,595.67,0.88077125,,,
1,585,155.619,125.692,174.471,584.703,0.864555193,,,
27,579,136.237,114.096,148.721,579.172,0.856376931,,,
22,574,149.616,92.261,167.58,573.299,0.847692979,,,
18,572,148.606,89.775,169.882,571.621,0.84521185,,,
13,567,160.693,82.719,172.123,566.781,0.838055315,,,
4,554,152.452,99.435,165.8,553.498,0.818414768,,,
32,553,151.182,45.333,174.266,553.473,0.818377803,,,
34,547,154.245,119.073,168.597,547.184,0.809078744,,,
25,540,147.565,98.707,157.943,539.895,0.798301062,,,
19,533,153.688,68.006,163.708,532.791,0.787796926,,,
30,508,145.004,48.994,158.651,507.058,0.749747525,,,
10,505,151.29,118.041,165.991,505.046,0.746772536,,,
23,499,143.336,95,160.116,498.491,0.737080164,,,
14,478,162.313,118.667,174.705,477.929,0.706676721,,,
20,473,155.665,91.337,171.335,472.528,0.69869068,,,
31,471,146.433,79.008,169.653,471.08,0.696549634,,,
2,432,148.269,114.148,163.377,431.717,0.638346604,,,
37,422,147.713,68.258,171.013,421.243,0.622859509,,,
33,421,162.015,125,176.019,420.53,0.621805251,,,
36,405,154.021,99.716,171.801,404.649,0.598323242,,,
