 ,Area,Mean,Min,Max,Length,Length (mm),,,
39,197,162.792,74.651,172.286,196.888,0.29486302,,Conversion,667.727
2,187,181.541,78.467,196.993,186.057,0.278642319,,,
33,178,156.757,74.118,174.958,177.864,0.266372335,,,
36,176,149.011,57.605,177.525,175.473,0.26279153,,Column1,
12,173,166.405,108.561,189.842,172.699,0.258637138,,,
35,173,159.903,94.458,181.315,172.278,0.25800664,,Mean,0.246141986
1,171,160.525,94.683,190.539,170.181,0.254866135,,Standard Error,0.004591903
3,170,148.607,74.453,167.674,169.07,0.253202282,,Median,0.247937406
28,168,157.839,102.209,178.06,167.701,0.251152043,,Mode,#N/A
8,167,170.795,90.863,195.062,166.767,0.249753267,,Standard Deviation,0.020535615
37,165,151.492,103,175.324,164.342,0.246121544,,Sample Variance,0.000421711
16,160,144.246,42.333,169.151,159.067,0.238221609,,Kurtosis,0.026567771
9,157,163.869,114.851,174.825,156.657,0.234612349,,Skewness,0.622116092
29,156,174.739,120.206,190.032,155.472,0.232837672,,Range,0.074106633
11,154,171.072,108.333,184.606,153.69,0.230168916,,Minimum,0.220756387
17,151,149.688,80.159,173.436,150.411,0.225258227,,Maximum,0.29486302
7,150,162.134,76.244,183.203,149.654,0.22412453,,Sum,4.922839723
5,148,161.645,70.641,184.704,147.965,0.221595053,,Count,20
10,148,155.158,108.333,179.79,147.472,0.220856727,,,0
23,148,148.49,87.876,161.221,147.405,0.220756387,,,
6,147,150.486,73.9,183.516,146.747,0.219770954,,,
22,147,142.538,82.333,161.854,146.125,0.218839436,,,
25,145,158.843,58.031,179.362,144.662,0.216648421,,,
4,145,163.627,65.283,181.162,144.117,0.215832219,,,
34,142,147.569,106.412,174.253,141.785,0.212339774,,,
13,141,159.863,80.284,181.538,140.908,0.211026363,,,
31,139,144.969,62.667,161.991,138.617,0.20759532,,,
26,137,154.366,86.995,174.705,136.271,0.204081908,,,
21,134,167.638,111.325,186.477,133.973,0.200640381,,,
20,134,139.65,76,170.989,133.668,0.200183608,,,
40,134,165.054,81.826,179.278,133.536,0.199985922,,,
24,131,133.652,42.477,172.081,130.932,0.196086125,,,
27,129,153.677,63.482,180.299,128.984,0.193168765,,,
19,126,169.348,102,190.667,125.279,0.18762009,,,
32,124,143.03,67.818,159.32,123.585,0.185083125,,,
30,121,160.984,62.667,179.17,120.907,0.181072504,,,
18,121,147.91,94.259,168.677,120.776,0.180876316,,,
14,118,131.771,89.79,152.994,117.444,0.175886253,,,
38,118,169.287,86,193.887,117.098,0.175368077,,,
15,116,153.535,93.333,177.673,115.753,0.173353781,,,
