 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,1330,160.893,115.351,178.291,1330.512,1.986393217,,Conversion,669.813
23,1094,147.535,96.097,171.906,1093.764,1.632939343,,,
37,1069,159.156,122.571,175.83,1069.219,1.596294787,,,
34,942,144.564,91.385,159.39,941.888,1.406195461,,Column1,
15,910,157.713,119.083,180.161,909.986,1.358567242,,,
1,904,167.915,95.704,195.525,903.396,1.348728675,,Mean,1.273771933
21,860,162.198,86.897,179.727,859.808,1.283653796,,Standard Error,0.052323506
14,837,152.233,103.076,170.544,837.018,1.249629374,,Median,1.202153437
31,819,147.376,87.013,162.282,819.205,1.223035385,,Mode,#N/A
16,807,151.173,98.891,166.512,807.293,1.205251316,,Standard Deviation,0.233997834
11,804,162.289,111.824,186.425,803.143,1.199055557,,Sample Variance,0.054754986
12,793,164.306,134.539,189.227,792.321,1.182898809,,Kurtosis,3.550533379
19,774,173.839,86.667,198.904,773.815,1.155270202,,Skewness,1.818356376
32,761,147.105,78.488,158.836,760.422,1.135275069,,Range,0.919108766
4,742,162.796,89.872,180.164,741.639,1.107232914,,Minimum,1.067284451
6,736,148.027,107.813,161.641,736.215,1.099135132,,Maximum,1.986393217
38,728,162.315,123.667,180.85,727.418,1.086001615,,Sum,25.47543867
18,723,147.777,58.667,164.722,722.727,1.078998168,,Count,20
13,720,150.398,118.929,167.515,719.11,1.073598154,,,0
22,715,146.14,111.197,168.536,714.881,1.067284451,,,
27,707,149.308,98.313,171.957,706.949,1.05544234,,,
8,707,160.731,99.333,179.81,706.438,1.05467944,,,
25,704,151.278,72.947,169.156,703.488,1.050275226,,,
39,703,171.563,73.747,191.21,702.681,1.049070412,,,
29,687,158.342,91.333,171.637,686.692,1.025199571,,,
17,686,153.916,111.418,169.697,685.71,1.02373349,,,
28,680,141.268,105.604,163.92,680.749,1.016326945,,,
20,670,146.086,103.736,163.359,669.873,1.000089577,,,
24,633,146.343,65.799,164.658,632.885,0.944868195,,,
2,632,160.825,129.836,175.6,631.47,0.942755665,,,
5,628,167.268,104.109,182.807,627.734,0.937177988,,,
30,625,155.715,106.153,180.916,624.344,0.932116874,,,
33,617,143.126,107.26,155.415,616.957,0.921088423,,,
35,617,149.974,96.441,174.035,616.763,0.92079879,,,
9,589,164.264,106.376,185.465,588.621,0.878784079,,,
26,575,150.949,112.632,171.775,574.269,0.857357203,,,
40,571,165.772,113.024,196.905,571.743,0.853586001,,,
3,562,145.835,81.715,163.503,561.885,0.83886846,,,
7,515,144.628,88.796,163.492,514.788,0.768554806,,,
10,499,149.344,125.346,158.124,498.474,0.744198754,,,
