 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,175,139.941,65.667,181.879,174.977,0.253121397,,Conversion,691.277
12,140,152.344,70.628,173.249,139.806,0.202243095,,,
28,114,186.703,121.858,214.754,113.819,0.16465035,,,
13,113,132.969,81.307,171.288,112.336,0.162505045,,,
19,108,99.194,64.502,154.012,107.487,0.155490491,,Column1,
21,107,128.453,51.856,182.321,106.867,0.1545936,,,
3,103,129.938,56.526,173.977,102.647,0.148488956,,Mean,0.147405671
11,101,135.134,74.591,161.758,100.272,0.145053285,,Standard Error,0.007094049
18,97,135.974,82.94,176.304,96.935,0.140225988,,Median,0.136479298
36,95,144.771,42.667,167.232,94.661,0.136936423,,Mode,#N/A
22,94,163.419,102.274,187.087,94.029,0.136022173,,Standard Deviation,0.03172555
23,94,130.309,60.445,170.154,93.809,0.135703922,,Sample Variance,0.001006511
25,93,138.102,43.024,166.682,92.914,0.134409217,,Kurtosis,6.225600248
37,92,129.778,56.706,158.592,92.011,0.133102938,,Skewness,2.291856898
38,91,139.327,92.857,165.718,90.305,0.130635042,,Range,0.138458245
29,90,159.894,68.113,194.183,89.952,0.130124393,,Minimum,0.114663152
35,89,123.728,93.429,156.166,89.163,0.128983027,,Maximum,0.253121397
27,87,131.397,81.77,188.941,87.139,0.126055112,,Sum,2.948113419
24,80,119.307,51.682,151.908,79.57,0.115105811,,Count,20
16,80,112.275,66.638,152.068,79.264,0.114663152,,,0
30,78,170.775,82.807,208.781,77.889,0.11267408,,,
14,78,116.604,55.957,165.798,77.717,0.112425265,,,
20,77,157.159,90.928,192.323,76.209,0.110243795,,,
4,76,118.464,57.18,163.764,75.963,0.109887932,,,
26,76,123.923,81,157.628,75.111,0.10865543,,,
9,74,134.779,85.463,168.879,74.317,0.107506832,,,
5,75,131.002,47.989,161.47,74.202,0.107340473,,,
33,74,139.479,62.653,164.23,73.79,0.106744474,,,
34,73,106.781,76.892,149.125,72.975,0.105565497,,,
40,73,141.351,88.667,162.527,72.577,0.104989751,,,
39,71,137.64,74.302,162.141,70.328,0.101736352,,,
32,70,146.309,73.177,177.863,69.197,0.100100249,,,
2,69,133.273,83.481,176.953,68.154,0.098591447,,,
10,67,131.36,90.604,206.813,66.219,0.09579228,,,
17,65,157.446,109.057,187.213,64.696,0.093589111,,,
1,62,110.647,64.667,168.554,61.778,0.089367938,,,
7,62,123.2,75.771,162.897,61.458,0.088905026,,,
8,62,180.47,126.063,205.627,61.392,0.088809551,,,
15,59,112.384,37.734,152.132,58.992,0.085337716,,,
31,50,155.756,98.358,182.885,49.406,0.071470626,,,
