 ,Area,Mean,Min,Max,Length,Length (mm),,,
31,971,178.213,108.447,195.971,970.897,1.428119433,,Conversion,679.843
28,868,174.578,128,201.165,867.186,1.275568036,,,
29,868,166.073,134.867,190.774,867.106,1.275450361,,,
25,860,171.125,127.967,188.579,859.158,1.263759427,,Column1,
14,854,171.296,118.456,192.213,853.878,1.255992928,,,
38,849,160.669,104.145,192.449,849.586,1.249679705,,Mean,1.169546425
34,824,164.853,109.267,182.072,823.825,1.211787133,,Standard Error,0.022734378
16,823,167.661,118.114,190.183,823.195,1.210860449,,Median,1.151252569
2,810,190.069,136.558,200.901,809.726,1.191048521,,Mode,#N/A
11,786,177.278,139,192.833,785.127,1.154865167,,Standard Deviation,0.101671228
10,781,197.771,122.385,224.38,780.215,1.14763997,,Sample Variance,0.010337039
3,765,191.513,100.231,215.405,764.564,1.124618478,,Kurtosis,0.44467636
24,758,170.475,117.099,186.865,758.037,1.115017732,,Skewness,0.733204598
26,750,155.426,116.667,167.863,749.173,1.101979428,,Range,0.38803665
37,748,171.209,132.323,195.553,747.355,1.099305281,,Minimum,1.040082784
39,743,152.764,127.406,167.947,742.924,1.092787599,,Maximum,1.428119433
17,723,169.554,113.395,189.2,722.495,1.062738015,,Sum,23.39092849
9,711,204.854,143.346,219.604,710.392,1.044935375,,Count,20
20,711,173.147,94.805,204.152,710.227,1.044692672,,,0
5,707,174.398,127.787,185.216,707.093,1.040082784,,,
33,704,160.9,111.349,183.09,705.66,1.037974944,,,
4,697,175.177,94.888,188.709,696.353,1.024285019,,,
13,682,172.519,95.799,196.688,681.323,1.002176973,,,
27,680,160.32,124.293,180,679.722,0.999822018,,,
19,671,181.979,129.066,214.617,670.367,0.986061488,,,
12,664,167.844,119.935,181.541,663.821,0.976432794,,,
8,652,182.925,121.194,204.439,651.46,0.958250655,,,
15,649,175.716,142.83,190.228,648.668,0.954143824,,,
35,649,150.79,80.275,171.379,648.322,0.953634883,,,
7,631,169.673,117.081,188.712,630.568,0.92752003,,,
22,627,178.191,147.667,189.855,626.489,0.921520116,,,
18,625,162.018,104.604,184.15,624.819,0.919063666,,,
40,613,169.316,127.882,193.539,612.813,0.901403706,,,
1,608,179.946,77.07,201.539,607.918,0.894203515,,,
30,603,175.453,91.608,194.432,602.674,0.886489969,,,
23,600,166.343,136.838,184.197,599.122,0.881265233,,,
36,577,162.095,82.484,191,576.243,0.847611875,,,
21,574,180.227,147.821,197.693,573.213,0.843154964,,,
6,549,171.898,106.667,188.02,548.562,0.806895121,,,
32,454,164.135,88.196,180.23,453.34,0.66683043,,,
